Review,Star,Processed_Review
"일단 배송이 너무 오려걸려서 목이 빠지는 줄 알았습니다..
제가 허리는 얇고 하체가 좀 있는 체형인데 L를 골반에 걸치면 기가 막히게 맞아요! 근데 그걸 보고 남자친구가 똑같은 상품 다른 색을 주문했는데 너무 큰거에요! 그래서 비교해보니까 확실히 남자친구가 주문한 상품이 허리랑 바지통 자체가 조금더 크더라구요! 같은 라지사이즈였습니다!
색깔마다 근소한 차이가 있는 것 같으니 참고하고 주문하세요!",4.0,일단 배송이 너무 오려걸려서 목이 빠지는 줄 알았습니다 제가 허리는 가늘고 하체가 좀 있는 체형인데 L를 골반에 걸치면 기가 막히게 맞아요 근데 그걸 보고 남자친구가 똑같은 상품 다른 색을 주문했는데 너무 큰 거예요 그래서 비교해 보니까 확실히 남자친구가 주문한 상품이 허리랑 바지통 자체가 조금 더 크더라고요 같은 라지 사이즈였습니다 색깔마다 근소한 차이가 있는 것 같으니 참고하고 주문하세요
"배송이 조금 늦은 감은 없지않아 있는데
그래도 착용감도 좋고 이 가격에 이 정도 퀄리티면 배송늦은 거도 감안이 되긴 하네여",4.0,배송이 조금 늦은 감은 없지 않아 있는데 그래도 착용감도 좋고 이 가격에 이 정도 퀄리티 면 배송 늦은 거도 감안이 되긴 하네요
M이랑 L이랑 고민했는데 딱 저한테 M이 괜찮았고 다리기신분은 L도 좋을거같네여,5.0,M이랑 L이랑 고민했는데 딱 저한테 M이 괜찮았고 다리기 신분은 L도 좋을 거 같네요
"처음으로 버뮤다팬츠를 구매해봤어요. 너무 마음에 들어요
색깔은 이미지 사진이랑 똑같아요. 두께감도 적당해서 여름에 좋을거같아요. 저랑 비슷한 신체를 가지신 분들은 m사이즈로 가시면 좋을거같아요. 통이 조금 큰거같기는한데 다 좋아요!!",5.0,처음으로 버뮤다팬츠를 구매해 봤어요 너무 마음에 들어요 색깔은 이미지 사진이랑 똑같아요 두께감도 적당해서 여름에 좋을 거 같아요 저랑 비슷한 신체를 가지신 분들은 m사이즈로 가시면 좋을 거 같아요 통이 조금 큰 거 같기는 한데 다 좋아요
딱 무릎에 걸치는 기장으로 이쁘게 잘 입고있습니다 옷도 되게 튼튼한 느낌이라 모양이 잘 유지되고 만족스럽네용,5.0,딱 무릎에 걸치는 기장으로 이쁘게 잘 입고 있습니다 옷도 되게 튼튼한 느낌이라 모양이 잘 유지되고 만족스럽네요
"워싱도 너무 이쁘고 가성비로 딱 좋은거 같아요
2-3만원대로 구매 할 수 있는 버뮤다 팬츠중에 퀄리티는 제일 좋은거 같습니다.

평소 29-30입는데 사이즈 딱 맞았어요!",5.0,워싱도 너무 이쁘고 가성비로 딱 좋은 거 같아요 만 원대로 구매할 수 있는 버뮤다팬츠 중에 퀄리티는 제일 좋은 거 같습니다 평소 입는데 사이즈 딱 맞았어요
"후기가 없길래 고민 많이 했는데 화면이랑 색감, 디자인 똑같아요! 28 사이즈 입는데 살짝 널널하고 무릎 딱 가려요 다른 곳에서도 버뮤다 몇번 사봤는데 트릴리온 바지가 가성비도 좋고 제일 만족합니다 다만 바지가 일자가 아닌 A자로 퍼지는 형태라 취향이 아니신 분은 참고하시면 좋을 것 같아요",5.0,후기가 없길래 고민 많이 했는데 화면이랑 색감 디자인 똑같아요 사이즈 입는데 살짝 널찍하고 무릎 딱 가려요 다른 곳에서도 버뮤다 몇 번 사봤는데 트릴리니 온 바지가 가성비도 좋고 제일 만족합니다 다만 바지가 일자가 아닌 A자로 퍼지는 형태라 취향이 아니신 분은 참고하시면 좋을 것 같아요
야구 직관 룩으로 입어봤는데 예쁘고 딱이에요! 이제 두산베어스만 야구 잘하면 될거 같네요..,5.0,야구 직관 룩으로 입어봤는데 예쁘고 딱이에요 이제 두산 베어스만 야구 잘하면 될 거 같네요
허리가 조금 커서 크롭티랑 입으려면 요술단추나 벨트 해야 할 거 같아염 안 그러면 배가 넘 많이 보임 ㅎ,5.0,허리가 조금 커서 크롭 티랑 입으려면 요술 단추나 벨트 해야 할 거 같아요 안 그러면 배가 너무 많이 보임
"이게 바로 버뮤다팬츠라는 거군요 ><
허리빼곤 엉덩이, 기장 딱 맞아서 골반 살짝 위로 올려서 입었는데.. 무릎까지 딱 가려져서 이쁘네요 ㅎㅎ
색도 생각보다 짙은 색도 모델사진처럼 다크하고 쨍한게 유니크해서 좋아요
좋은 가격에 잘 샀습니다 :  )
허리는 자크가 안잠겨서 머리끈으로 고정시켜봤습니다!
사이즈 고르실 때에 참고가 되었으면 좋겠네요!",5.0,이게 바로 버뮤다팬츠라는 거군요 허리 빼곤 엉덩이 기장 딱 맞아서 골반 살짝 위로 올려서 입었는데 무릎까지 딱 가려져서 이쁘네요 색도 생각보다 짙은 색도 모델 사진처럼 다크하고 쨍한 게 유니크해서 좋아요 좋은 가격에 잘 샀습니다 허리는 자크가 안 잠겨서 머리끈으로 고정시켜봤습니다 사이즈 고르실 때에 참고가 되었으면 좋겠네요
배송은 네..너무 느려요 옷은 허리 좀 작게 나온거 같은데 그점 빼고는 괜찮아요 좋은가격에 잘 샀어요,4.0,배송은 네 너무 느려요 옷은 허리 좀 작게 나온 거 같은데 그 점 빼고는 괜찮아요 좋은 가격에 잘 샀어요
버뮤다팬츠로 스트릿한 맛 내기 좋아요 다만 엑스라지 갔으면 더 예쁘게 입을 수 있었을듯,5.0,버뮤다팬츠로 스트리트 한 맛 내기 좋아요 다만 엑스라지 갔으면 더 예쁘게 입을 수 있었을 듯
"버뮤다 팬츠 검은색 계열 찾다가 가격, 디자인 맘에 들어서 구매했습니다
사이즈표 보고 그에 맞게 L 사이즈 구매했는데 원래라면 맞았어야할 사이즈가... 허리가 너무 크더라구여.... 그래서 M으로 교환했는데 이건 또 애매하게 작고.... 환불 고민하다가 좀 늘어나겠지 싶어서 M으로 계속 착용중입니다. L는 아예 흘러내릴정도로 사이즈가 안맞았어요.... 사이즈표가 좀 오차가 큰거같아요....
아무튼 사이즈 얘기는 이정도만하고
나머지 가격적인면이나 디자인, 색감 등은 만족합니다.",4.0,버뮤다팬츠 검은색 계열 찾다가 가격 디자인 맘에 들어서 구매했습니다 사이즈 표 보고 그에 맞게 L 사이즈 구매했는데 원래라면 맞았어야 할 사이즈가 허리가 너무 크더라고요 그래서 M으로 교환했는데 이건 또 애매하게 작고 환불 고민하다가 좀 늘어나겠지 싶어서 M으로 계속 착용 중입니다 L는 아예 흘러내릴 정도로 사이즈가 안 맞았어요 사이즈 표가 좀 오차가 큰 거 같아요 아무튼 사이즈 얘기는 이 정도만 하고 나머지 가격적인 면이나 디자인 색감 등은 만족합니다
바지 굿 근데 마감이 조금 아쉽고 처음 뜯었을때 냄새가 장난아니였으니 다들 코막고 열길...,5.0,바지 굿 근데 마감이 조금 아쉽고 처음 뜯었을 때 냄새가 장난 아니었으니 다들 코 막고 열길
바지 처음엔 좀 작은 거 같았는데 입다보니깐 너무 편해요,4.0,바지 처음엔 좀 작은 거 같았는데 입다 보니깐 너무 편해요
요즘 유행하는 버뮤다 데님 팬츠를 처음 사봤는데 사이즈를 L로 해야 하나 XL로 해야 하나 고민 많이 했는데 허벅지 대비 허리가 얇아서 항상 바지 선택이 어려웠으나 이정도면 벨트 없어도 xl가 널널하니 입기 좋을 거 같습니다! 그래도 벨트 있는게 허리를 딱 잡아줘서 핏이 이쁠 거 같네요,5.0,요즘 유행하는 버뮤다 데님 팬츠를 처음 사봤는데 사이즈를 L로 해야 하나 XL로 해야 하나 고민 많이 했는데 허벅지 대비 허리가 가늘어서 항상 바지 선택이 어려웠으나 이 정도면 벨트 없어도 xl가 널찍하니 입기 좋을 거 같습니다 그래도 벨트 있는 게 허리를 딱 잡아줘서 핏이 이쁠 거 같네요
길이감도 좋고 두께도 적당해요! 워싱포인트도 이쁜 거 같아요,5.0,길이감도 좋고 두께도 적당해요 워싱 포인트도 이쁜 거 같아요
블프때 2만5천원 주고 샀는데 잘 산거같네요 사이즈는 허리도 딱 맞고 무릎위로 딱 떨어지는 기장이라서 좋고 디자인은 생각보다 워싱이 그렇게 과하지 않아서 입고다니기 좋을거 같아요 😎,5.0,불프 때 만 천 원 주고 샀는데 잘 산 거 같네요 사이즈는 허리도 딱 맞고 무릎 위로 딱 떨어지는 기장이라서 좋고 디자인은 생각보다 워싱이 그렇게 과하지 않아서 입고 다니기 좋을 거 같아요
바지 귀염네여 허리는 약간 쨍겼어요 ㅎ... 마음에 들어요! 블프치고 배송도 빨랐어요!,5.0,바지 귀염 네여 허리는 약간 쨍겼어요 마음에 들어요 볼프치고 배송도 빨랐어요
예약배송치곤 빨리 받았으나 색상마다 사이즈 오차가 있는듯 합니다. 다른색 바지와 동일사이즈인데도 더 작네요 ㅠㅠ 아쉽습니다.,4.0,예약배송치곤 빨리 받았으나 색상마다 사이즈 오차가 있는듯합니다 다른 색 바지와 동일 사이즈인데도 더 작네요 아쉽습니다
사이즈고 넉넉하고 허리도 남고 핏도 좋네요 굿입니다,5.0,사이즈고 넉넉하고 허리도 남고 핏도 좋네요 굿입니다
디자인도 이쁘고 가격도 괜찮은것 같아요 손이 자주가는 제품입니다,5.0,디자인도 이쁘고 가격도 괜찮은 것 같아요 손이 자주 가는 제품입니다
"무난하게 아무 옷이나 잘 어울릴 거 같고 핏도 괜찮은거 같아서 마음에 듭니다~
허리는 딱 맞는 편이네요",5.0,무난하게 아무 옷이나 잘 어울릴 거 같고 핏도 괜찮은 거 같아서 마음에 듭니다 허리는 딱 맞는 편이네요
"배송 빠르고 팬츠 디자인도 예뻐요~
품질이 최고 멋있어요~",5.0,배송 빠르고 팬츠 디자인도 예뻐요 품질이 최고 멋있어요
허리거 작은거 빼면 만족스럽습니다 이만한 반바지 없어여,5.0,허리 거 작은 거 빼면 만족스럽습니다 이만한 반바지 없어요
블랙이 그냥 블랙이 아니라 이쁜 블랙이라 좋고 워싱도 이쁘게 들어가있습니다! 핏도 너무 좋고 저번에 구매하고 이번에 블랙으로도 구매했는데 또 한만큼 엄청 좋고 퀄리티도 대박입니다 불편하거나 무거움은 전혀 없고 가볍고 편안 디자인과 소재인것 같습니다!,5.0,블랙이 그냥 블랙이 아니라 이쁜 블랙이라 좋고 워싱도 이쁘게 들어가 있습니다 핏도 너무 좋고 저번에 구매하고 이번에 블랙으로도 구매했는데 또 한 만큼 엄청 좋고 퀄리티도 대박입니다 불편하거나 무거움은 전혀 없고 가볍고 편한 디자인과 소재인 것 같습니다
흑청 컬러와 워싱 요즘 유행하는 어두운 컬러의 버뮤다 중 최고입니다,4.0,흑청 컬러와 워싱 요즘 유행하는 어두운 컬러의 버뮤다 중 최고입니다
버뮤다팬츠는 처음인데 예쁘네요 !! 골반이 넓고 하체가 발달한 체형이라 걱정했는데 M 사이즈 딱이에요😃,5.0,버뮤다팬츠는 처음인데 예쁘네요 골반이 넓고 하체가 발달한 체형이라 걱정했는데 M 사이즈 딱이에요
바지 핏 예쁘고 어디에나 입어도 괜찮아요 배송 빨라요,5.0,바지 핏 예쁘고 어디에나 입어도 괜찮아요 배송 빨라요
허리사이즈가 작게 나온거같지만 나름 이쁘게 입고있어요!,5.0,허리 사이즈가 작게 나온 거 같지만 나름 이쁘게 입고 있어요
평소사이즈에서 1업해도 될듯요 공복에 입으면 괜찮은데 걱정이네요,4.0,평소 사이즈에서 업해도 될 듯요 공복에 입으면 괜찮은데 걱정이네요
이뻐요!! 배송도 빠르고 가성비 강추! 무릎 절반 덮엇어요,5.0,이뻐요 배송도 빠르고 가성비 강추 무릎 절반 덮었어요
M사이즈 시켰는데 무릎 절반 정도 덮었어요. 이쁩니다!! 배송도 꽤 빠르고 워싱도 괜찮았어요. 살짝 웡카같긴 한데 자주 입을 것 같습니다! 무엇보다도 완전 가성비 짱,5.0,M사이즈 시켰는데 무릎 절반 정도 덮었어요 이쁩니다 배송도 꽤 빠르고 워싱도 괜찮았어요 살짝 웡카 같긴 한데 자주 입을 것 같습니다 무엇보다도 완전 가성비 짱
색감 화면이랑 똑같고 허리 사이즈 잘 재보고 사세요!,4.0,색감 화면이랑 똑같고 허리 사이즈 잘 재보고 사세요
무진장 세일 할 때 샀었는데 엄청 이쁘고 코디하기도 편해요~,5.0,무진장 세일할 때 샀었는데 엄청 이쁘고 코디하기도 편해요
핏도 예쁘고 기장도 적당하고 좋아요!!! 다만 정말 조금 까슬거리는 느낌이 없지 않아 있습니다! 그래도 너무 아프고 계속 까슬거리고 그러는건 아니라서 하루종일 입고다녀도 괜찮았어요.,5.0,핏도 예쁘고 기장도 적당하고 좋아요 다만 정말 조금 가슬 거리는 느낌이 없지 않아 있습니다 그래도 너무 아프고 계속 가슬 거리고 그러는 건 아니라서 하루 종일 입고 다녀도 괜찮았어요
163 키에 다리가 안 짧아보이면서 얇아보이는 딱 그 절묘한 기장이라서 좋아요!!!! 엄청 탄탄해서 완전 가성비,5.0,키에 다리가 안 짧아 보이면서 얇아 보이는 딱 그 절묘한 기장이라서 좋아요 엄청 탄탄해서 완전 가성비
흑청데님이라서 다 잘어울리고 편하게 입기 좋아요,5.0,흑청 데님이라서 다 잘 어울리고 편하게 입기 좋아요
통도 넓고 버뮤다느낌이 치마처럼 팔랑거려서 힙해요😎 데일리템 낙찰~~,5.0,통도 넓고 버뮤다 느낌이 치마처럼 팔랑거려서 힙해요 데일리 템 낙찰
기장도 적당하고 꽤나 편해서 자주 즐겨입을 것 같아요!,5.0,기장도 적당하고 꽤나 편해서 자주 즐겨 입을 것 같아요
여행가기 전에 급하게 샀는데 다행이 알맞게 도착해서 여행날 예쁘게 잘입고 다녔어요ㅎㅎ 바지가 아래쪽으로 갈수록 넓어져서 치마같은 느낌도 살짝 나고 팔랑한게 시원해보이고 좋네요 허리는 좀 커서 밸트 아님 골반에 걸치고 다녀야할거 같아요 재질은 데님이라 두꺼운 느낌있어요,5.0,여행 가기 전에 급하게 샀는데 다행히 알맞게 도착해서 여행 날 예쁘게 잘 입고 다녔어요 바지가 아래쪽으로 갈수록 넓어져서 치마 같은 느낌도 살짝 나고 팔랑한 게 시원해 보이고 좋네요 허리는 좀 커서 벨트 아님 골반에 걸치고 다녀야 할 거 같아요 재질은 데님이라 두꺼운 느낌 있어요
약간 크긴 하지만 그것대로 또 예뻐서 그냥 품었습니당🤎,5.0,약간 크긴 하지만 그것대로 또 예뻐서 그냥 품었습니다
다른건 다 괜찮은데 허리가 정말 작습니다 ! 못입을 정돈 아니지만 어 ? 작네 ? 이정도 L치곤 매우 작은듯,5.0,다른 건 다 괜찮은데 허리가 정말 작습니다 못 입을 정돈 아니지만 어 작네 이 정도 L치곤 매우 작은 듯
5부바지만 착용해보다가 이번에 살짝 루즈한 이번 바지 입어봤는데 처음엔 엄청 어색했는데 막상 하루종일 입어보니까 이보다 편한 바지가 없어요 허리는 약간 큰데 요술단추로 살짝 줄여 입으니까 괜찮습니다.,5.0,부바지만 착용해 보다가 이번에 살짝 루스한 이번 바지 입어봤는데 처음엔 엄청 어색했는데 막상 하루 종일 입어보니까 이보다 편한 바지가 없어요 허리는 약간 큰데 요술 단추로 살짝 줄여 입으니까 괜찮습니다
"보통 기본 M사이즈는 마른체격이라 좀 많이 큰 느낌인데요.
이 제품은 많이 크지 않은 것 같아 좋네요.
디자인, 소재, 색상 너무 맘에 들어요.",5.0,보통 기본 M사이즈는 마른 체격이라 좀 많이 큰 느낌인데요 이 제품은 많이 크지 않은 것 같아 좋네요 디자인 소재 색상 너무 맘에 들어요
"아들주려고 산건데 제가 입어보니 제 사이즈애 허리는 좀 작습니다.. 단추가 안잠기네요
다행히 아들은 잘 맞고 디자인도 마음에 들어하네요
싸게 잘 구매했습니다",5.0,아들 주려고 산 건데 제가 입어보니 제 사이즈 애 허리는 좀 작습니다 단추가 안 잠기네요 다행히 아들은 잘 맞고 디자인도 마음에 들어 하네요 싸게 잘 구매했습니다
바지가 너무 이뻤어요! 이번에 여자친구랑 데이트 하면서 입어봤는데 매우 만족스럽습니다.,5.0,바지가 너무 이뻤어요 이번에 여자친구랑 데이트하면서 입어봤는데 매우 만족스럽습니다
일단 m하고 lx하고 별로 차이가 없어서 그런가 내가 입기엔 조금 작은 느낌 그래도 디테일 살아있고 그런 부분은 마음에 듬,4.0,일단 m 하고 lx 하고 별로 차이가 없어서 그런가 내가 입기엔 조금 작은 느낌 그래도 디테일 살아있고 그런 부분은 마음에 듦
배송은 일단 탈락..너무 느려요 옷은 허리 좀 작게 나온거 같은데 그점 빼고는 괜찮아요 좋은가격에 잘 샀어요,4.0,배송은 일단 탈락 너무 느려요 옷은 허리 좀 작게 나온 거 같은데 그 점 빼고는 괜찮아요 좋은 가격에 잘 샀어요
배송도 빠르고 제품 상태와 포장도 만족 했습니다.,3.0,배송도 빠르고 제품 상태와 포장도 만족했습니다
워싱이 이쁘게 잘 들어가있어요 색감 이뻐서 자주입을거같아요,5.0,워싱이 이쁘게 잘 들어가 있어요 색감 이뻐서 자주 입을 거 같아요
"트릴리온은 항상 사이즈 정보랑 다르게 사이즈가. 들쭉날쭉인거 같아요 근데 이번엔 성공했어요 ㅋㅋ
무신사 코디 추천보고 사버렸어요 너무 이뻐요 기장도 통도 모두 완벽합니당",5.0,틀릴 리온은 항상 사이즈 정보랑 다르게 사이즈가 들쭉날쭉인 거 같아요 근데 이번엔 성공했어요 무신사 코디 추천 보고 사버렸어요 너무 이뻐요 기장도 통도 모두 완벽합니다
"디미트리블랙 바지 맛집이죠 진짜 가격에비해 고퀄리티 받을때마다 놀랩니다 바지 3벌째 구매중인데 기본템 전투복으로 아주 만족
블프 무진장 19900원에 잘 얻어 갑니다~!",5.0,디미트리 블랙 바지 맛집이죠 진짜 가격에 비해 고퀄리티 받을 때마다 놀랩니다 바지 벌째 구매 중인데 기본 템 전투복으로 아주 만족 불프 무진장 원에 잘 얻어 갑니다
바지 데님이 선명하고 색으로 음영을 넣어 마치 자연스러운 바지주름도 만들어줘 흰티나 다른 밝은 계열 티들과 매치해서 입기 딱좋아요.,5.0,바지 데님이 선명하고 색으로 음영을 넣어 마치 자연스러운 바지 주름도 만들어줘 흰 티나 다른 밝은 계열 티들과 매치해서 입기 딱 좋아요
배송은 조금 늦긴 하는데 블프라 어쩔수 없구... 디자인이나 색감은 완전 만족했습니다 !! 길이감도 딱 좋았구 착용감 역시 좋습니당,5.0,배송은 조금 늦긴 하는데 빌 프라 어쩔 수 없고 디자인이나 색감은 완전히 만족했습니다 길이감도 딱 좋았고 착용감 역시 좋습니다
가격대비 이쁘고 질도 나쁘지않네요. 평소32사이즈 입는데 허리사이즈 작게 나온거 같아요,4.0,가격 대비 이쁘고 질도 나쁘지 않네요 평소 사이즈 입는데 허리 사이즈 작게 나온 거 같아요
좋은 가격에 기본 버뮤다 팬츠 업어가서 좋네요 무난하게 이뻐요~,5.0,좋은 가격에 기본 버뮤다팬츠 업어가서 좋네요 무난하게 이뻐요
바지 핏 너무 이쁘고 색감도 너무 맘에 드네요 ㅎㅎ 쉐입도 벌어지면서 떨어지는게 너무 이쁩니다! 가성비 짱짱!,5.0,바지 핏 너무 이쁘고 색감도 너무 맘에 드네요 세입도 벌어지면서 떨어지는 게 너무 이쁩니다 가성비 짱짱
처음 보고 딱!! 마음에 들었는데 직접 받아보니까 색깔도 진짜 잘나왔고 워싱도 이쁘게 되있고 길이도 딱 적당해요 근데 제가 허리가 좀 얇아서 허리는 벨트가 없으면 흘러내리더라고요 ㅜㅜ 진짜 마음에 듭니다 한주에 세번은 입어요!!,5.0,처음 보고 딱 마음에 들었는데 직접 받아보니까 색깔도 진짜 잘 나왔고 워싱도 이쁘게 돼있고 길이도 딱 적당해요 근데 제가 허리가 좀 얇아서 허리는 벨트가 없으면 흘러내리더라고요 진짜 마음에 듭니다 한주에 세 번은 입어요
"배송빠르고, 제품도 정말 마음에 들어요. 감사합니다,",5.0,배송 빠르고 제품도 정말 마음에 들어요 감사합니다
디자인도 심플하고 반팔이랑 너무 잘어울려요 다른 바지들도 많이 만들어 주세요 감사합니다 잘입겟습니다,5.0,디자인도 심플하고 반팔이랑 너무 잘 어울려요 다른 바지들도 많이 만들어 주세요 감사합니다 잘 입겠습니다
사이즈도 넉넉해서 입기 좋아요. 재구매 의사 있습니다,4.0,사이즈도 넉넉해서 입기 좋아요 재구매 의사 있습니다
가격대비 퀄리티도 괜찮은 편이고 핏이 괜찮아요,5.0,가격 대비 퀄리티도 괜찮은 편이고 핏이 괜찮아요
다리가 짧아보일 수 있긴 한데 예쁩니다 힙하고 귀여워요,4.0,다리가 짧아 보일 수 있긴 한데 예쁩니다 히프하고 귀여워요
깔끔한 바지인 것 같아요 이뻐요 짱 굿 퍼퐥입니다,5.0,깔끔한 바지인 것 같아요 이뻐요 짱 굿 퍼퐥입니다
디자인이 예쁘고 색이 정말 마음에 들어요 강추합니다.,4.0,디자인이 예쁘고 색이 정말 마음에 들어요 강추합니다
뚱뚱이라 허리가 작았지만 살 빼서 입고 싶을 만큼 핏도 괜찮고 가격도 괜찮아유,5.0,뚱뚱이라 허리가 작았지만 살 빼서 입고 싶을 만큼 핏도 괜찮고 가격도 괜찮아 유
"데일리로 패션내기 좋았습니다
너무 추전드려요",5.0,데일리로 패션 내기 좋았습니다 너무 추천드려요
사이즈 완전 딱맞고 너무예뻐요 ㅠ ㅠ 색깔별로 사고싶을정도,5.0,사이즈 완전 딱 맞고 너무 예뻐요 색깔별로 사고 싶을 정도
별 기대 안하고 구매했는데 이게 뭐시여 이리 이뻐도 돼? 다른색 또 살게유,5.0,별 기대 안 하고 구매했는데 이게 뭐야 이리 이뻐도 돼 다른 색 또 살게 유
모든 상의와 어울리고 이쁘긴 하지만 가격이 싼 이유가 있는거 같습니다.,3.0,모든 상의와 어울리고 이쁘긴 하지만 가격이 싼 이유가 있는 거 같습니다
저한테는 조금 작아서 누나한테 줬는데 좋아하네요...,3.0,저한테는 조금 작아서 누나한테 줬는데 좋아하네요
"가격도 싸고 좋아요
허리가 생각보다 좁은데 그래야 핏이 사니 봐줍니다..",5.0,가격도 싸고 좋아요 허리가 생각보다 좁은데 그래야 핏이 사니 봐줍니다
디자인이 마음에 들고 제가 원했던 핏이 나와서 좋네요.,5.0,디자인이 마음에 들고 제가 원했던 핏이 나와서 좋네요
너무편하고 데일리로 입기 좋은거같습니다 가성비좋습니다👍👍,5.0,너무 편하고 데일리로 입기 좋은 거 같습니다 가성비 좋습니다
너무너무 이쁘고 사람들이 많이 사서 입었으면 좋겠어오,5.0,너무너무 이쁘고 사람들이 많이 사서 입었으면 좋겠어 오
"바지가 두께가 있어서 튼튼합니다.
핏도 예쁘고 좋습니다.",5.0,바지가 두께가 있어서 튼튼합니다 핏도 예쁘고 좋습니다
