Review,common_keywords_all,common_keywords_3_plus,all_keywords_combined
입고 벗을 때 매우 힘들지만 핏이 예뻐요 원단도 해요,,"벗, 원단, 핏, 힘들다","벗, 원단, 핏, 힘들다"
기본템으로 입기 좋아요 단독으오 입어도 좋습니다,,단독,"기본, 단독, 단독 오, 단독으오, 오, 으"
하고 허리 겁나 얇아 보이고 길이까지 미니하게 제 키에는 딱이였어요," 길이,  허리,  보이","겁나다, 길이, 딱이다, 미니, 보이, 얇다, 키, 허리","겁나다, 길이, 딱이다, 미니, 보이, 얇다, 에는, 키, 허리"
사이즈가 많이 작게 나와서 엄청나게 마르신 분 아니면 하시는 게 좋을 것 같아요 소재가 엄청 합니다,,"나오다, 마르다, 사이즈, 소재, 엄청나다, 작다","나오다, 마르다, 사이즈, 소재, 아니다, 엄청나다, 작다, 크기"
정말 왜 이제야 주문했는지 통탄스럽기 짝이 없네요 여리 여리하고 날씬해 보이고 부유방은 가려주는데 제 키에 미디움 입으면 또 기장까지 적당합니다 다른 색도 구매각,,"가다, 기장, 날씬하다, 미디움, 이제야, 적당하다, 주문, 키","가다, 기장, 날씬하다, 매각, 미디움, 보이, 부 유방, 색도, 없다, 여리다, 유방, 이제야, 적당하다, 주문, 짝, 키, 통탄, 통탄 스럽다, 통탄스럽다"
원피스로 입어도 이 쁘고 상의로 입어도 이쁩니 더 이 원피스로 입었을 때 살짝 아슬아슬하긴 하더라구 여 저는 상의로 즐겨 입을 듯합니다, 즐기다,"구, 상의, 아슬아슬하다, 원피스, 즐기다","구, 상의, 아슬아슬, 아슬아슬하다, 원피스, 즐기다"
핏하며 길이 하며 다 너무 좋아요 원래는 퍼지는 라인 별로 안 좋아하는 이건 안 유치하고 오히려 고급스러워 보이는 느낌이네요," 보이다,  고급스럽다","고급스럽다, 길이, 느끼다, 라인, 별로, 보이다, 유치하다, 이건, 퍼지다","고급스럽다, 길이, 느끼다, 라인, 며, 별로, 보이다, 원래, 유치하다, 이건, 좋아하다, 퍼지다, 핏, 핏하"
얇지 않고 적당히 해요 여름 보단 봄에 입는 게 좋을 것 같아요, 여름,"보단, 봄, 얇다, 여름, 적당하다","보단, 봄, 얇다, 여름, 적당하다"
리뷰에 많이 작고 짧다 해서 걱정했는데 저한테는 적당한 길이였어요 한 사이즈 크게 산 후기가 많아서 미디움 재입고 될 때까지 기다리다가 스몰 사이즈가 입고 됐길래 스몰로 구매했는데 두겹이라 그런지 뱃살 부각 하나도 안 되고 몸매 보정에 좋아요 가슴이 작은 편이라 입고 벗기에도 어렵지 않고 핏되는 원피스인데도 안에 셔츠나 이너티를 입어도 자국이 없어서 왜 인 기 많음 지 알 거 같아요, 사이즈,"그렇다, 기다리다, 많다, 뱃살, 보정, 사이즈, 작고, 작다, 재, 적당하다, 짧다, 크게","가슴, 걱정, 겹, 그렇다, 기다리다, 길이, 돼다, 되다, 리뷰, 많다, 많이, 몸매, 미디움, 뱃살, 벗기다, 보정, 부각, 사이즈, 산, 스몰, 어렵다, 원피스, 이너티, 자국, 작고, 작다, 재, 적당하다, 지다, 짧다, 크게, 테, 편이, 하나, 후기"
재질이 너무 좋아서 놀랐어요 왜 인기 있는지 알겠는 느낌 길이는 짧지도 길지도 않은데 초반 대 분들은 조금 짧다고 느끼실 수도 있어요,,"길이, 느끼다, 분, 수도, 인기, 재질, 초반","길이, 느끼다, 대다, 분, 분들, 수도, 알다, 인기, 재질, 짧다, 초반"
진챠 넘 예뻐서 화이트 사고 블랙 추가 구매했어요 제키에도 치마가 짧아요 키크 신 분들은 너무 짧다고 생각할 수 있을 것 같아요,,"분, 블랙, 사고, 짧다, 추가, 치마, 키, 화이트","분, 블랙, 사고, 신분, 진챠, 짧다, 추가, 치마, 키, 키크, 화이트"
사이즈가 많이 작다고 해서 걱정했는데 입었는데 딱 예쁘게 잘 맞았어요 근데 기장이 확실히 많이 짧아서 키 크 신 분들은 입으셔야 할 것 같아요," 사이즈,  작다","걱정, 기장, 맞다, 분, 사이즈, 작다, 짧다, 크다","걱정, 기장, 맞다, 분, 분들, 사이즈, 작다, 짧다, 크다, 키, 확실하다"
글로니 러버 입니 당 고민하다가 세일하길래 구매했는데 너무너무 맘에 듭니다 상체 마른 편이라 보통 사이즈 사면 잘 맞는데 이번엔 좀 히 입고 싶어서 사이즈를 시켰습니 당 근데 전혀 하진 않아 요 딱 맞아요 여기서 살 더 찌면 핏이 별로 일 거 같아 요 개 말라인간이 아니 심 무조건 사이즈 추천해요 글고 역시 글로니 핏을 넘 잘 뽑아요 몸매 짱 좋아 보여 요 굿,,"고민, 듭니, 러버, 맞다, 보통, 사면, 사이즈, 전혀, 추천, 편이, 하진","고민, 근데, 당, 듭니, 러버, 마르다, 말르다 인간, 맞다, 무조건, 보통, 뽑다, 사면, 사이즈, 살, 상체, 세, 세일, 싶다, 자다, 전혀, 찌, 추천, 편이, 핏, 하진, 히"
좀 한 편이라 걱정 많이 하고 샀는데 딱 맞고 너무 다행이에 요 잘 늘어나고 한 재질이라서 벗을 땐 쫌 힘들지만 라인이랑 핏이 너무 예뻐서 대 만족입니다 세일할 때 만 원대에 사서 대 만족이에요,,"걱정, 늘어나다, 다행, 라인, 만족, 사서, 재질, 힘들다","걱정, 늘어나다, 다행, 대다, 라인, 만족, 많이, 벗, 벗다, 사서, 세일, 원대, 이에요, 재질, 편, 편이, 핏, 힘들다"
진짜 맘에 들어 요 딱 정석으로 예쁜 블랙 원피스 사이즈는 웬만 하면 이 맞을 듯 타이트하고 입고 벗을 때 좀 힘들어요 배송 빨라서 좋아요,,"맞다, 배송, 블랙, 사이즈, 원피스, 정석, 타이트","라서, 맞다, 배송, 블랙, 사이즈, 원피스, 웬, 정석, 타이트, 하고, 힘들다"
완전 기 본 원피스예요 글루니는 베이직 한 아이템을 참 이쁘게 잘 만드는 것 같아 요 가슴 큰 분들은 가슴 압박이 좀 있을 것 같아요," 압박,  아이템","가슴, 루니, 만들다, 베이직, 분, 아이템, 압박, 원피스","가슴, 루니, 만들다, 베이직, 분, 아이템, 압박, 예요, 원피스, 원피스예요, 차다, 크다"
진짜 너무너무 이 뻐여 키 기준 속바지 입으면 입을 수 있는 정도 고 상체만 보면 하고 싶은데 헸으면 너무 짧아서 다 내놓고 다닐 번 했어 여,,"내놓다, 상체, 헸으","기준, 내놓다, 바지, 상체, 속바지, 싶다, 짧다, 헸으"
두꺼워서 비침 걱정도 없고 좋아요 다만 생각보다 더 짧고 진짜 딱 붙어요 가격만 좀 저렴하면 하나 더 사고 싶어요, 가격,"가격, 걱정, 두껍다, 붙다, 사고, 싶다, 저렴하다, 짧다, 하나","가격, 걱정, 두껍다, 붙다, 비치다, 비침, 사고, 싶다, 없다, 저렴하다, 짧다, 하나"
배송도 빠르고 넥라인 맘에 들어서 구매했는데 상체 부분이 잘 잡아주는 듯하면서 타이트한 느낌이여서 만족스럽습니다," 빠르다,  배송","넥라인, 들어서다, 만족스럽다, 배송, 부분, 빠르다, 상체, 잡다, 타이트","넥라인, 들어서다, 만족스럽다, 배송, 부분, 빠르다, 상체, 여서, 잡다, 잡다줌, 타이트"
옷장에 막 접어놔서 좀 쭈글하게 찍혔는데 한 면 소재예요 핏도 예쁘고 유용하게 입을 수 있습니당," 쭈글하,  찍히다","니당다, 소재, 옷장, 유용하다, 접다, 쭈글하, 찍히다, 핏","놓다, 니당다, 막, 소재, 예요, 옷장, 유용하다, 접다, 접다 놓다, 접다놓다, 쭈글하, 찍히다, 핏"
핏이 이 뻐서 만족합니다 생각보다 단정한 느낌이에요,,"단정하다, 만족하다, 핏","단정하다, 만족, 만족하다, 이에요, 핏"
치마가 많이 짧다고 했는데 짧기는 해도 핏이 너무 예뻐서 어쩔 수 없어요 정말 너무 예쁩니다 저만 입고 싶울 정도에요, 짧다,"싶다, 짧다, 치마, 핏, 해도","싶다, 어쩔, 없다, 에요, 저만, 짧다, 치마, 핏, 해도"
쇼룸에도 없어서 안 입어보고 구매했는데 만족해요,,"만족하다, 쇼룸, 없다, 입어보다","만족, 만족하다, 쇼룸, 없다, 입어보다"
검정색이라 먼지 붙은 게 잘 보이지만 예뻐요 믿고 사는 글로니입니다,,"검정색, 먼지, 믿다, 보이, 붙다, 살다","검정색, 먼지, 믿다, 믿음, 보이, 붙다, 살다"
엄청 미니멀한데 신축성이 좋아서 활동하기도 편하고 몸매도 좋아 보여용,,"몸매, 미니, 보이다, 신축, 편하다, 활동","멀다, 몸매, 미니, 미니 멀다, 미니멀다, 보이다, 성, 신축, 편하다, 활동"
랑 고민하다가 샀는데 잘 맞아요 부유방도 잘 가려줍니다, 고민,"고민, 맞다, 방도, 부유","가다, 가다 줍다, 가다줍다, 고민, 맞다, 방도, 부유, 부유 방도, 부유방도, 자다, 줍다"
배송 달 넘게 기다렸지만 진짜 너무너무 예쁘고 마음에 들어요, 배송,"기다리다, 넘다, 배송","기다리다, 넘다, 달, 배송"
배송도 빠르고 물건도 잘 받았습니다 감사합니다," 빠르다,  배송","물건, 받다, 배송, 빠르다","감사, 물건, 받다, 배송, 빠르다, 자다"
핏이 예뻐요 생각보다 타이트 하진 않았어요 다만 길이가 넘 짧아요 앉을 때 고비, 앉다,"고비, 길이, 앉다, 짧다, 타이트, 핏, 하진","고비, 길이, 앉다, 짧다, 타이 트, 타이트, 핏, 하진"
핏이 예뻐요 생각보다 타이트 하지 않았어요 다만 넘 짧아서 길이가 좀 더 길었으면 좋겠어요, 짧다,"길다, 길이, 짧다, 핏","길다, 길이, 짧다, 타이 트, 타이트, 핏"
재질이 도 톰해서 원피스 모양은 잡아주지만 여름에 입 기 더워요 나 시원피스이지만 여름에는 못 입는 두꺼움입니다," 원피스,  재질","덥다, 두껍다, 모양, 여름, 원피스, 잡다, 재질, 톰해","덥다, 도톰, 두껍다, 모양, 시, 시원피스, 에는, 여름, 원피스, 잡다, 재질, 톰해"
세일해서 비교적 저렴하게 삿구 불편한 거 진짜 못 입는데 편해요,,"불편하다, 비교, 삿구, 세일, 저렴하다, 편하다","불편, 불편하다, 비교, 삿구, 세일, 일해, 저렴, 저렴하다, 편하다"
세일해서 비교적 저렴하게 삿구 불편한 거 진짜 못 입는데 편해요 레이어드 해서 입어 두 예쁨,,"레이어드, 불편하다, 비교, 세일, 저렴하다, 편하다","레이어 드, 레이어드, 불편, 불편하다, 비교, 삿구, 세일, 일해, 저렴, 저렴하다, 편, 편하다"
진짜 날씬해 보이는데 치마가 너무 짧아요 좀 만 더 길게 만들어 주세요," 치마,  만들다,  보이다,  짧다","길다, 날씬하다, 만들다, 보이다, 줄다, 짧다, 치마","길다, 날씬하다, 만들다, 보이다, 줄다, 짧다, 치마"
배송 오래 기 다려서 입고 가려던 약속에는 못 입고 갔지만 사이즈 바꿔주셔서 습니다 허리 얇으신 편이면 그냥 해서 딱 맞게 입는 게 예쁜 것 같아요," 다리다,  편이","가다, 다리다, 맞다, 바꾸다, 배송, 사이즈, 얇다, 오래, 편이, 허리","가다, 그냥, 다리다, 맞다, 못, 바꾸다, 배송, 사이즈, 약속, 약속에는, 얇다, 오래, 편이, 허리"
스몰로 샀어오 됐나 싶지만 미듐도 괜참아 요 좋어요, 스몰,"괜참, 돼다, 미듐, 스몰, 싶다","괜참, 돼다, 미듐, 스몰, 싶다"
꽉 끼게 입는 걸 싫어하기 때문에 고민 끝에 사이즈 선택했고 성공했습니다 키가 작은데 힙이 큰 체형이라 했으면 길이 너무 짧았을 것 같아 요 지굼도 똥꼬치마 입고 벗을 때도 편해서 사이즈 선택 잘한 것 같고 요 멜란지 사고 예뻐서 블랙도 구매했습니다, 체형,"고민, 길이, 때문, 똥꼬, 멜란지, 블랙, 사이즈, 선택, 성공하다, 싫어하다, 작다, 지굼, 짧다, 체형, 크다, 키","걸, 고민, 길이, 꽉, 끝, 끼, 때문, 똥꼬, 똥꼬치마, 멜란지, 벗, 블랙, 사고, 사이즈, 선택, 성공하다, 싫어하다, 자다, 작다, 지굼, 짧다, 체형, 치마, 크다, 키, 편하다, 힙"
신축성도 적당해서 핏이 너무 예뻐요다음에 다른 색상도 구매하려 구요,,"구요, 색상, 신축, 요다음, 적당하다, 핏","구요, 색상, 성도, 신축, 신축 성도, 신축성, 요다음, 적당, 적당하다, 핏"
구매해는 데 핏이 진짜 이 뻐요 입어보니까 인기 많은 이 유 알겠더라고요 인 저한테도 조금 짧은 느낌이에요," 입어보다,  짧다","많다, 알다, 인기, 입어보다, 짧다, 테, 핏","많다, 알다, 유, 이에요, 인기, 입어보다, 짧다, 테, 핏"
여름에 잘 입고 다녔어요 검정색이라 부담 없이 입기 좋고 뭣보다 핏이 넘 예쁜 듯, 여름,"검정색, 뭣, 부담, 없이, 여름, 핏","검정색, 넘다, 뭣, 부담, 없이, 여름, 자다, 핏"
도톰하고 베이직하게 딱 예쁜 핏 에 엉작녀 말라 인간한 테두 마니 짧은 편인데 전 조아욤," 인간,  조아욤,  말르다,  짧다,  말다","녀, 도톰하다, 말다, 말르다, 베이직, 인간, 조아욤, 짧다, 편","녀, 도톰, 도톰하다, 말다, 말르다, 베이직, 엉, 엉작녀, 인간, 인데, 작, 조아욤, 짧다, 테, 편, 핏"
저 리뷰 원래 안 남기는데 이건 남겨야겠다 싶어서 남겨요 진짜 너무 너무 너무 예쁩니다 딱 입어보면 재질 한 게 느껴지실 거에 요 근데 부유방도 가려주고 몸매도 너무 예쁘게 잡아주는 제가 생각했던 것보다 많이 플레어 느낌이 긴 한데 그래서인지 몸매를 더 예뻐 보이게 해주는 것 같아 요 저랑 키 비슷하신 분들은 사이즈가 딱 예쁜 길이 감일 듯해요 다들 뭐 해 얼릉  구매해,,"가다, 남기다, 리뷰, 몸매, 사이즈, 이건, 입어보다, 잡다, 재질","가다, 감일, 근데, 남기다, 느껴지다, 래서, 리뷰, 많이, 몸매, 방도, 부유 방도, 부유방도, 사이즈, 얼릉, 원래, 이건, 입어보다, 잡다, 재질, 플레어, 해주다"
재질도 하고 몸에 딱 맞아서 좋아요 에게 길이감은 적당해요, 재질,"길이감, 맞다, 몸, 재질, 적당하다","길이 감다, 길이감, 맞다, 몸, 재질, 적당하다"
배송도 빠르고 포장도 하고 너무 이 뻐요 만족합니다, 빠르다,"만족하다, 배송, 빠르다, 포장","만족, 만족하다, 배송, 빠르다, 포장"
너어무 사고 싶어서 주 기다려서 받앗는데 진짜 너무 예뻐요 최고임 데이트룩으로 겨론식에 두 괜찮고 다 너무 예뻐요 다만 조금 짧다는 단점이, 기다리다,"기다리다, 단점, 데이트, 무, 받다, 사고, 싶다, 짧다, 최고","겨론, 겨론식, 기다리다, 단점, 데이트, 데이트룩, 룩, 무, 받다, 사고, 싶다, 주, 짧다, 최고"
한 달 정도 기다려서 받았네요 배송이 느려서 아쉽지만 남은 여름 열심히 입고 다니려 구요," 여름,  배송","기다리다, 남다, 느리다, 받다, 배송, 아쉽다, 여름, 열심히","구요, 기다리다, 남다, 느리다, 달, 받다, 배송, 아쉽다, 여름, 열심히"
핏이 너무 예쁘고 조금 짧지만 맘에 듭니다 소재도 합니다,,"소재, 짧다, 핏","듭니, 소재, 짧다, 핏"
핏이 진짜 이 뻐요 보통 면 원피스 입으면 배 쪽이 너무 핏되는 느낌이라 별로였는데 이 원피스는 배쪽 부각 없이 편하게 입을 수 있어서 좋아요 기장이 조금 더 길었으면 좋았을 거 같네용,,"기장, 배쪽, 별로, 보통, 원피스, 편하다, 핏되","기장, 길다, 배쪽, 별로, 보통, 부각, 없이, 원피스, 편하다, 핏, 핏되"
핏이랑 색감 진짜 이 뻐요 재질은 하고 부드러운데 생각보다 두껍습니다, 재질,"두껍다, 부드럽다, 색감, 재질, 핏","두껍다, 부드럽다, 색감, 재질, 핏"
거의 한 달 만에 받았는데 핏이 너무 예뻐요 레인부츠에 신으려고 샀는데 장마가 끝나서 받은, 장마,"끝나다, 레인부츠, 만에, 받다, 신다, 장마, 핏","끝나다, 달, 레인부츠, 만에, 받다, 신다, 장마, 핏"
한 검정 마른 몸을 소유한 자여 글로니로 오라," 소유,  검정","검정, 마르다, 몸, 소유, 오라","검정, 마르다, 몸, 소유, 오라"
음 핏이 엄청 예뻐요 근데 좀 길이가 많이 짧습니다 어짜피 근데 속바지 입을 거긴 해서, 짧다,"길이, 속바지, 짧다, 핏","근데, 길이, 바지, 속바지, 어짜피, 짧다, 핏"
딱 원하던 핏이 구 너무 예뻐요 짧은 걸 좋아해서 길이도 좋고 안에 속 바지 입으면 되니까 딱 좋아요," 짧다,  좋아하다","길이, 바지, 원하다, 좋아하다, 짧다","걸, 구, 길이, 되다, 바지, 속, 원하다, 좋아하다, 짧다, 핏"
예버 용 가 타이트하다는 후기가 많아서 사니까 배 쪽도 너무 타이트하지 않아서 맘에 듭니당," 예버,  듭니당","듭니당, 많다, 사, 예버, 쪽, 타이트, 후기","가다, 듭니당, 많다, 배, 사, 예버, 쪽, 타이 트, 타이트, 후기"
후기 여러 개 읽어보니 에 킬로 정도 돼도 는 넘 딱 맞을 거 같아서 샀더니 배 부분도 적당히 딱 맞고 길이도 괜찮아요 넘 예뽀용, 킬로,"길이, 부분, 여러, 예뽀용, 읽다, 적당하다, 킬로, 후기","길이, 넘다, 늘다, 돼다, 맞다, 배, 부분, 여러, 예뽀용, 읽다, 적당하다, 킬로, 후기"
후기 여럿 읽어보니 는 넘 작을 거 같아 구매했는데 딱 좋아요,,"여럿, 읽다, 작, 후기","넘다, 늘다, 여럿, 읽다, 작, 후기"
허리가 다른 부위에 비해 얇은 편인데 딱 잡아주고 핏이 예뻐요 근데 생각보단 라인으로 퍼져서 아쉽긴 한데 그래도 예쁩니다, 라인,"라인, 보단, 비다, 아쉽다, 잡다, 퍼지다, 허리","근데, 라인, 보단, 부위, 비다, 아쉽다, 얇다, 인데, 잡다, 퍼지다, 편, 핏, 허리"
너무 예뻐요 진짜 단연코 완벽한 핏 나 만 사게 다들 사지 마세여,,"말다, 사지, 완벽하다","단연, 단연 코, 말다, 사지, 완벽하다, 코"
흼샥으로 구먀했다 너무 맘에 들어서 블략도 구매했어요 똥 꼬치마이긴 합니다 그치만 이 뻐서 견디는 거에 요, 블략,"견디다, 그치다, 들어서다, 마이, 블략, 흼샥","견디다, 구먀, 그치다, 꼬치, 꼬치 마이, 꼬치마이, 들어서다, 똥, 마이, 블략, 흼샥"
사이즈 생각보다 타이트하지 않았어요 단정하고 예뻐요,,"단정하다, 사이즈, 타이트","단정, 단정하다, 사이즈, 타이 트, 타이트"
이 뻐요 그런데 번 접으면 구김이 남네요 그치만 넘이 뻐 깔별로 사고 싶음," 그치다,  남다,  사고","구김, 그치다, 깔별, 남다, 넘다, 사고, 싶다, 접다","구김, 그치다, 깔다 별로, 깔별, 남다, 넘다, 번, 사고, 싶다, 접다"
허리를 하게 잡아주는 느낌이에요 좀 짧아서 아쉽긴 하지만 제가 속 바지를 입으 명 되는 일이니까 여," 잡다,  짧다","바지, 아쉽다, 일이, 잡다, 짧다, 허리","되다, 명, 바지, 아쉽다, 이에요, 일이, 잡다, 짧다, 허리"
핏은 너무 얘쁘지만 길이가 넘 짧아서 절대 숙일 수 없는 원피스 입니 당 속 바지 필수예요," 길이,  필수,  짧다","길이, 바지, 숙이다, 얘쁘, 원피스, 절대, 짧다, 필수, 핏","길이, 당, 바지, 속, 수, 숙이다, 얘쁘, 없다, 예요, 원피스, 절대, 짧다, 필수, 핏"
역시 믿고 사는 글로니 너무 예뻐용 근데 샀는데도 엄청 짧고 타이트해요," 살다,  짧다","믿다, 살다, 짧다, 타이트","근데, 믿다, 살다, 짧다, 타이트, 타이트해"
매장에서 입어보고 샀는데 진짜 이 뻐요 진짜 만족해요 색도 이 뻐서 친구한테 추천했더니 구매한다고 하더라구 요 진짜 좋아용, 입어보다,"구, 만족하다, 매장, 색도, 입어보다, 추천, 친구","구, 만족하다, 매장, 색도, 입어보다, 추천, 친구"
짧아 요 소재는 수영복 같이 한 원단입니다 롱부츠랑 신으면 예블 것 같네용," 원단,  소재,  짧다","부츠, 소재, 수영복, 신다, 예블, 원단, 짧다","롱, 롱 부츠, 롱부츠, 부츠, 소재, 수영복, 신다, 신음, 예블, 원단, 짧다"
생각보다 많이 작고 짧아요 바이크 팬츠 사서 같이 입어야 할 거 같아 요 하지만 재질도 좋고 너무 예뻐용," 작고,  짧다,  재질","바이크, 사서, 작고, 재질, 짧다, 팬츠","많이, 바이크, 사서, 작고, 재질, 짧다, 팬츠"
수영복 면 느낌이라서 해요 사이즈 삿으면 조금 작았을 거 같아요, 사이즈,"사이즈, 삿으, 수영복, 작다","사이즈, 삿으, 수영복, 작다"
화이트 사고 마음에 들어서 블랙도 삿어요 탄성이 좋고 퀄리티가 진짜 좋아요 몸매를 잘 잡아줘요 좀 더 살 빼고 입으면 더 이 쁠 것 같아요 미듐인데도 딱 맞아요," 블랙,  몸매","들어서다, 몸매, 미듐인데, 블랙, 빼다, 삿어, 잡다, 퀄리티, 탄성, 화이트","들어서다, 맞다, 몸매, 미듐인데, 블랙, 빼다, 쁠, 사고, 살, 삿어, 자다, 잡다, 퀄리티, 탄성, 화이트"
핏이 너무 예뻐요 몸매 좋아 보이고 가을에 가디건 걸쳐 입어도 예쁠 듯해요, 가디건,"가디건, 가을, 걸치다, 몸매, 보이, 핏","가디건, 가을, 걸치다, 몸매, 보이, 핏"
핏이 너무 예뻐요 흉통이 작게 나왔다는 후기가 많아서 으로 했는데 사이즈 딱 좋아요 제가 통 자 허리인데 이 거 입으면 허리가 잘록해 보여서 좋아요 근데 길이가 너무 짧아서 속 바지 잘 챙겨 입어야겠어요,,"길이, 많다, 바지, 사이즈, 작다, 잘록하다, 짧다, 챙기다, 허리, 흉통","근데, 길이, 나오다, 많다, 바지, 보, 보여서, 사이즈, 속, 인데, 작다, 잘록하다, 짧다, 챙기다, 통, 핏, 허리, 후기, 흉통"
핏이 너무 예뻐요 날씬해 보이고 몸매 완 죤 좋아 보여서 만족스럽습니다, 몸매,"날씬하다, 만족스럽다, 몸매, 보, 보이, 핏","날씬, 날씬하다, 만족스럽다, 몸매, 보, 보이, 여서, 완, 죤, 핏"
예쁩니다 적당히 귀엽고 적당히 단정하면서 원피스 하나만 입어도 허전하지 않아 요 저는 비슷한 여러 뷴들의 스펙인데 에스가 적당히 맞아서 하나도 불편하지 않더라구요, 스펙,"귀엽다, 불편하다, 스펙, 여러, 적당하다, 하나, 허전하다","귀엽다, 단정, 단정하다, 불편, 불편하다, 뷴들, 스펙, 에스, 여러, 원피스, 인데, 적당하다, 하나, 허다, 허전하다"
좀 압박하는데 그래서 핏이 더 이 쁨 아래가 플레어라 너무 맘에 들어 여 글로니 플레어 팬츠랑 같이 입으면 진짜 이쁨,,"아래, 압박, 팬츠, 플레어, 핏","아래, 압박, 팬츠, 플레어, 핏"
질도 좋고 핏도 예쁜데 생각 이상으로 타이트하고 작은 원피스에 요 작은 체형이라 작은 사이즈 안심하고 샀는데 완전 딱 맞고 팔뚝살 부각이 좀 되어서 운동 하고 입어야 할 거 같아 요 몸매에 자신 있으시다면 넘 예쁠 원피스입니다 저는 운동 하고 도전할게요, 체형,"도전, 되어다, 몸매, 부각, 사이즈, 안심, 운동, 원피스, 작다, 질도, 체형, 타이트, 팔뚝","넘다, 도전, 되어다, 몸매, 부각, 사이즈, 살, 안심, 안심하고, 운동, 원피스, 작다, 질도, 체형, 타이트, 타이트하고, 팔뚝, 팔뚝살, 핏, 하고"
질도 좋고 핏이 예쁜데 생각 이상으로 타이트하고 작은 원피스에 요 작은 체형이라 작은 사이즈 안심하고 샀는데 완전 딱 맞고 팔뚝살 부각이 좀 되어서 운동 하고 입어야 할 거 같아 요 몸매에 자신 있으시다면 넘 예쁠 원피스입니다 저는 운동 하고 도전할게요, 체형,"도전, 되어다, 몸매, 부각, 사이즈, 안심, 운동, 원피스, 작다, 질도, 체형, 타이트, 팔뚝","넘다, 도전, 되어다, 몸매, 부각, 사이즈, 살, 안심, 안심하고, 운동, 원피스, 작다, 질도, 체형, 타이트, 타이트하고, 팔뚝, 팔뚝살, 핏, 하고"
