Review,Processed_Review,common_keywords_all,common_keywords_3_plus
합리적인 가격에 화이트 블랙을 한꺼번에 받아 볼 수 있었어요  가성비 대비 좋아요,합리적인 가격에 화이트 블랙을 한꺼번에 받아 볼 수 있었어요 가성비 대비 좋아요,,"가격, 가성비, 대비, 받다, 번, 블랙, 합리, 화이트"
스몰 고로에 아주 굿이고 2개에 이 가격이 가성비 좋아요 ㅎㅎ 그리고 무난하게 입기 좋아요,스몰 고로에 아주 굿이고 개에 이 가격이 가성비 좋아요 그리고 무난하게 입기 좋아요,,"가격, 가성비, 굿, 무난, 스몰, 이고"
상체가 든든해서 핏이 얘쁘진 않지만 운동할 때 잘 입을게요 얇긴 해요 기본 티들 보다,상체가 든든해서 핏이 예쁘진 않지만 운동할 때 잘 입을게요 얇긴 해요 기본 티들 보다,,"기본, 든든하다, 상체, 얇다, 운동, 티, 핏"
사이즈나 디자인 색감 다 마음에 듭니다ㅎㅎ 재질도 적당해서 시원합니다.,사이즈나 디자인 색감 다 마음에 듭니다 재질도 적당해서 시원합니다," 디자인,  재질","디자인, 사이즈, 색감, 시원하다, 재질, 적당하다"
상품너무이쁘네요 배송도 빠르고 잘입겠습니다,상품 너무 이쁘네요 배송도 빠르고 잘 입겠습니다, 빠르다,"배송, 빠르다, 상품"
생각보다 많이 오버핏입니다 두 개 세트로 할인가에 싸게 구매했고 이 가격에 이 정도면 완전 좋은 것 같아용 재질도 나름 시원하고 여름에 입기 좋아요 무난무난 입기 좋음!,생각보다 많이 오버핏입니다 두 개 세트로 할인가에 싸게 구매했고 이 가격에 이 정도면 정말 좋은 것 같아요 재질도 나름 시원하고 여름에 입기 좋아요 무난 무난 입기 좋음, 여름,"가격, 싸다, 여름, 오버핏, 재질"
잘입고 있어요 디자인도 이쁘고  화이트 비침도없고좋아요 세탁후변형 없어요,잘 입고 있어요 디자인도 이쁘고 화이트 비침도 없고 좋아요 세탁 후 변형 없어요," 화이트,  디자인","디자인, 변형, 비침, 세탁, 화이트"
잘입고있어요 저렴힌게 잘샀어요  쿨원단이라 얇은줄알았는데 아주 얇지는않아요아이는  맘에든데요 ,잘 입고 있어요 저렴한 게 잘 샀어요 콜 원단이라 얇은 줄 알았는데 아주 얇지는 않아요 아이는 맘에 든 데요,,"얇다, 원단"
조금 얇은 편이지만 제질이 좋은거 같아요 여름에 입기 시원하고 좋음.,조금 얇은 편이지만 재질이 좋은 거 같아요 여름에 입기 시원하고 좋음, 얇다,"시원하다, 얇다, 여름, 재질, 편이"
불편한거 한개도 없고 편안하네요 그리고 가장 깔끔합니다,불편한 거 한 개도 없고 편안하네요 그리고 가장 깔끔합니다, 불편하다,"가장, 개도, 깔끔하다, 불편하다, 없다, 편안하다"
사이즈도 작지도 크지도 않고 잘 맞아서 좋구요 배송도 빠르고 재질도 좋아서 잘 입고있습니다,사이즈도 작지도 크지도 않고 잘 맞아서 좋고요 배송도 빠르고 재질도 좋아서 잘 입고 있습니다, 배송,"배송, 빠르다, 사이즈, 재질"
좀더 시원한 소재일줄 알았는데 아니어서 아쉬웠지만 건조기 돌려도 짱짱해서 오래입을 수 있을 것 같습니다,좀 더 시원한 소재일 줄 알았는데 아니어서 아쉬웠지만 건조기 돌려도 짱짱해서 오래 입을 수 있을 것 같습니다, 건조기,"건조기, 돌리다, 시원하다, 아니다, 알다, 오래, 재일, 짱짱하다"
좋아요 흰색은 비침이 약간 있어서 물 묻으면 안될 것 같아요 ㅋㅋ,좋아요 흰색은 비침이 약간 있어서 물 묻으면 안 될 것 같아요,,"묻다, 비침, 흰색"
넉넉하고 편안하고 코디하기 좋아요! 청바지 슬랙스에 기본 코디 귯,넉넉하고 편안하고 코디하기 좋아요 청바지 슬랙스에 기본 코디 귯," 기본,  청바지","기본, 넉넉하다, 슬랙스, 청바지, 코디, 편안하다"
적당히 얇고 부드러운 소재에요 길이감도 너무 길지 않고 핏도 스탠다드 핏이라서 단독으로도 레이어드 해서 입기도 좋아요 목도 탄탄해서 여러번 세탁했는데도 그대로에요,적당히 얇고 부드러운 소재예요 길이감도 너무 길지 않고 핏도 스탠더드 핏이라서 단독으로도 레이어드해서 입기도 좋아요 목도 탄탄해서 여러 번 세탁했는데도 그대로에요,,"그대로, 길이감, 단독, 레이어드, 목도, 소재, 여러, 으로도, 탄탄하다, 핏"
남자친구 선물로 사줬는데 뭔가 핏이 살짝 아쉬운 느낌! 작은 것 같기도 하고...,남자친구 선물로 사줬는데 뭔가 핏이 살짝 아쉬운 느낌 작은 것 같기도 하고," 아쉽다,  작다","남자친구, 뭔가, 사주다, 선물, 아쉽다, 작다, 핏"
사이즈도 괜찮고 땀나도 재질 덕분에 그런가 금방금방 말라서 자주 입고있어요. 너무 좋네요. 또 사고싶어요.,사이즈도 괜찮고 땀나도 재질 덕분에 그런가 금방금방 말라서 자주 입고 있어요 너무 좋네요 또 사고 싶어요, 사이즈,"금방, 덕분, 라서, 런가, 말, 사고, 사이즈, 재질"
이번 여름에만 5번째 구매합니다. 옷이 편하고 심플한데 입으면 또 이뻐요. 다른 브랜드도 로고있는 세트 몇 개 사봤는데.. 이게 최고예요.,이번 여름에만 번째 구매합니다 옷이 편하고 심플한데 입으면 또 이뻐요 다른 브랜드도 로고 있는 세트 몇 개 사봤는데 이게 최고예요,,"로고, 브랜드, 사보다, 세트, 심플, 여름, 최고, 편하다"
쿨코튼이 뭔가 했는데 정말 얇고 시원해요 ㅋㅋ 근데 진짜 꽤나 얇기 때문에.. 남자분들 단독으로 입긴 bp보여서 좀 그럴 듯,쿨 코튼이 뭔가 했는데 정말 얇고 시원해요 근데 진짜 꽤나 얇기 때문에 남자분들 단독으로 입긴 bp 보여서 좀 그럴 듯,,"그렇다, 남자, 단독, 뭔가, 분들, 시원하다, 얇다, 여서, 코튼"
재질 좋아요 사이즈 딱 좋아요 두께감도 적당해서 아무렇게나 입기 좋아요,재질 좋아요 사이즈 딱 좋아요 두께감도 적당해서 아무렇게나 입기 좋아요," 두께감,  재질","두께감, 사이즈, 아무렇다, 재질, 적당하다"
색도 이쁘고 사이즈도 딱 좋네요. 배송도 빨리와요,색도 이쁘고 사이즈도 딱 좋네요 배송도 빨리 와요, 배송,"배송, 빨리, 사이즈, 색도, 오다"
"무난 무난 해서 그냥 막 입기 좋아요, 흰색은 얇아서 조금 보일지도",무난 무난해서 그냥 막 입기 좋아요 흰색은 얇아서 조금 보일지도,,"그냥, 무난, 보이다, 얇다, 흰색"
오버핏아니고 정핏으로 입으려면 상의 66 입는데 xs 딱 좋아요 ,오버 피트 아니고 정에 핏으로 입으려면 상의 입는데 xs 딱 좋아요,,"xs, 상의, 아니다, 오버, 피트"
딸아이 학교 생활복으로 잘 입고 있어요🥰 사복 금지이지만 무지티셔츠에 한해 허락해 주시는데 커버낫 요정도 로고 패쓰했다고 해서 잘 입고 다녀요 늘어짐도 없고 면이 넘 좋네요,딸아이 학교생활복으로 잘 입고 있어요 사복 금지이지만 무지 티셔츠에 한 해 허락해 주시는데 커버나 요 정도 로고 패스했다고 해서 잘 입고 다녀요 늘어짐도 없고 면이 너무 좋네요, 늘어지다,"금지, 늘어지다, 로고, 무지, 주다, 패스, 학교생활"
싸이즈 색상 맘에듭니다 잘입을께요 데일리로 입을생각이예요,사이즈 색상 맘에 듭니다 잘 입을게요 데일리로 입을 생각이에요,,"데일리, 사이즈, 색상"
고딩아들꺼로 구입했어요. 흰색은 좀 미치고 블랙은 아주 좋아하네요.,고등학생 아들 거로 구입했어요 흰색은 좀 미치고 블랙은 아주 좋아하네요,,"고등학생, 미치다, 블랙, 아들, 좋아하다, 흰색"
얇아서 정말 시원합니다 입어보고 좋아서 주변에 선물했어요,얇아서 정말 시원합니다 입어보고 좋아서 주변에 선물했어요," 시원하다,  선물","선물, 시원하다, 얇다, 입어보다, 주변"
흰색은 완전 흰색 느낌은 아니고 살짝 누런 느낌은 있습니당 두께감이나 품이 맘에 들어서 가볍게 여기저기 잘 입고 잇어유,흰색은 완전 흰색 느낌은 아니고 살짝 누런 느낌은 있습니다 두께감이나 품이 맘에 들어서 가볍게 여기저기 잘 입고 있어 유, 가볍다,"가볍다, 누런, 두께감, 들어서다, 아니다, 흰색"
세일할때 저렴하게 잘 샀네요.. 스타일 깔끔하니 예뻐요,세일할 때 저렴하게 잘 샀네요 스타일 깔끔하니 예뻐요,,"깔끔하다, 세일, 스타일, 저렴하다"
너무 시원하고 휘뚤마뚤 잘 입을 것 같습니당!! 너무 좋아용,너무 시원하고 휘뚤마뚤 잘 입을 것 같습니다 너무 좋아요,,"시원하다, 휘뚤마뚤"
정말 좋습니다. 아주 잘 입고 있습니다. 정말 좋습니다.,정말 좋습니다 아주 잘 입고 있습니다 정말 좋습니다,,
꾸준히 사는게 아닐까 하는 옷이네요 저번보다 시원해진 느낌입니다 3팩은 안만드시나요,꾸준히 사는 게 아닐까 하는 옷이네요 저번보다 시원해진 느낌입니다 팩은 안 만드시나요," 시원하다,  살다,  아니다","꾸준하다, 만들다, 살다, 시원하다, 아니다, 저번, 팩"
일년내내 거의 출근룩으로 이용중이예요. 가격도 저렴하고 오버핏에 체형커버도 되고 편하고 깔끔해서 재구매 했어요 ,일 년 내내 거의 출근 룩으로 이용 중이에요 가격도 저렴하고 온 버핏에 체형 커버도 되고 편하고 깔끔해서 재구매 했어요, 재다,"가격, 깔끔하다, 룩, 이용, 재다, 저렴하다, 중이, 체형, 출근, 커버, 편하다"
조아요 커버낫 배송 빠르고 깔쌈하니 쌈빡합니다,좋아요 커버나 배송 빠르고 깔쌈하니 쌈빡합니다, 배송,"배송, 빠르다, 싸다, 쌈빡하다, 커버"
고딩 아들래미 편하고 막입기 좋다고 학원갈때 친구들 만날때 자주 입어요ㅡ~~^^ 한해나 두해 입고 다시 구입할예정입니다!! 자주 세탁하는면인데 목 늘어짐도 없고 구김도 크게 없어서 저또한 편하고 좋아요~~^^,고등학생 아들내미 편하고 막입기 좋다고 학원 갈 때 친구들 만날 때 자주 입어요 한 해나 두해 입고 다시 구입할 예정입니다 자주 세탁하는 면인데 목 늘어짐도 없고 구김도 크게 없어서 저 또한 편하고 좋아요,,"고등학생, 막, 만날, 세탁, 아들내미, 친구, 편하다"
무더운 여름에 오버핏으로 입기 딱입니다. 강추해요,무더운 여름에 온 버핏으로 입기 딱입니다 강추해요,,"강추, 딱이다, 무덥다, 버핏, 여름"
예전에도 같은 제품 구매했었는데 디자인도 좋고 옷도 편해서 한번 더 구매해서 입고있네요ㅎㅎ 아주 만족합니다,예전에도 같은 제품 구매했었는데 디자인도 좋고 옷도 편해서 한 번 더 구매해서 입고 있네요 아주 만족합니다,,"디자인, 만족하다, 예전, 편하다"
배송도 빠르고 포장도 깔끔하게 주셔서 정말 좋았습니다. 옷 디자인이랑 색감도 너무 마음에 들고 사이즈도 딱 적당해서 자주 입을 거 같네요,배송도 빠르고 포장도 깔끔하게 주셔서 정말 좋았습니다 옷 디자인이랑 색감도 너무 마음에 들고 사이즈도 딱 적당해서 자주 입을 거 같네요," 포장,  배송,  사이즈","디자인, 배송, 사이즈, 색감, 적당하다, 주다, 포장"
여름에 편하게 입기 좋기도 하고 2팩에 가격도 넘 싸고 만족입니당,여름에 편하게 입기 좋기도 하고 팩에 가격도 너무 싸고 만족입니다," 가격,  여름","가격, 기도, 만족, 싸다, 여름, 팩, 편하다"
이쁩니다 디자인도 색감도 사이즈도 모두 좋습니다,이쁩니다 디자인도 색감도 사이즈도 모두 좋습니다,,"디자인, 사이즈, 색감"
옷 두께감 딱 좋고 핏도 이쁩니다. 커버낫 처음 입어보는데 좋네요,옷 두께감 딱 좋고 핏도 이쁩니다 커버나 처음 입어보는데 좋네요,,"두께감, 입어보다, 처음, 커버, 핏"
사이즈가 생각보다 컸지만 재질도 너무 좋고 너무 맘에 들었습니다,사이즈가 생각보다 컸지만 재질도 너무 좋고 너무 맘에 들었습니다, 재질,"사이즈, 재질, 크다"
깔끔하게 이쁘네요 원사이즈고 원단도 튼튼하네요,깔끔하게 이쁘네요 원 사이즈고 원단도 튼튼하네요,,"깔끔하다, 사이즈, 원단, 튼튼하다"
재질좋고 저렴해서 좋네요 무엇보다 몸에 딱 맞아요,재질 좋고 저렴해서 좋네요 무엇보다 몸에 딱 맞아요, 재질,"맞다, 몸, 재질, 저렴하다"
검은색은 괜찮은데 흰색이 너무 얇아요 남자가 입었을땐 비칠까 걱정될거같아요,검은색은 괜찮은데 흰색이 너무 얇아요 남자가 입었을 땐 비칠까 걱정될 거 같아요," 걱정,  흰색","걱정, 검은색, 남자, 비치다, 얇다, 흰색"
아들래미 교복처럼 입고 다니네요~~저는 얇지 않아 더 편하고 좋은거 같아요~~세탁하고 나면 주름지지 않고 편하게 입기 좋아요~~,아들내미 교복처럼 입고 다니네요 저는 얇지 않아 더 편하고 좋은 거 같아요 세탁하고 나면 주름지지 않고 편하게 입기 좋아요, 교복,"교복, 나다, 세탁, 주름, 처럼, 편하다"
해마다 사는 기본템 입니다. 올해도 구입완료 잘입을께요,해마다 사는 기본 템입니다 올해도 구입 완료 잘 입을게요," 기본,  살다","기본, 살다, 올해, 완료, 해마다"
잘 입고 재구매 합니다 여름에 입기 딱 좋은 재질 통풍도 잘 됩니다,잘 입고 재구매 합니다 여름에 입기 딱 좋은 재질 통풍도 잘됩니다, 재다,"여름, 재다, 재질, 통풍"
재질이 너무 좋아서 3년은 거뜬히 입음 이번에 새로 장만하고 싶어서 재구매합니다 무난하게 코디하기 좋음,재질이 너무 좋아서 년은 거뜬히 입음 이번에 새로 장만하고 싶어서 재구매합니다 무난하게 코디하기 좋음, 재질,"무난, 새롭다, 장만, 재다, 재질, 코디"
항상구입하는옷입니다. 재질도좋고 사이즈도 여유있어요,항상 구입하는 옷입니다 재질도 좋고 사이즈도 여유 있어요," 항상,  재질","사이즈, 여유, 재질, 항상"
배송 포장 만족스럽습니다. 천은 생각했던 면재질은 아니지만 대신 흐물거리지않는 장점도 있어요. 사이즈는 정핏입니다.,배송 포장 만족스럽습니다 천은 생각했던 면 재질은 아니지만 대신 흐물거리지 않는 장점도 있어요 사이즈는 정 핏입니다," 장점,  재질,  배송,  대신","대신, 만족스럽다, 배송, 사이즈, 아니다, 장점, 재질, 천은, 포장, 핏입니"
원단도 좋고 기본 이너티로 훌륭해요  또 구매 하고싶어요,원단도 좋고 기본 이 너 이로 훌륭해요 또 구매하고 싶어요, 기본,"기본, 원단, 이로, 훌륭하다"
사이즈도 딱 맞고 건조기돌려도 줄어들지 않아 좋아요,사이즈도 딱 맞고 건조기 돌려도 줄어들지 않아 좋아요, 사이즈,"건조기, 돌리다, 맞다, 사이즈, 줄어들다"
가성비 넘 좋은 반팔 티셔츠입니다 넘 추천드려요,가성비 너무 좋은 반팔 티셔츠입니다 너무 추천드려요, 가성비,"가성비, 추천, 티셔츠, 팔"
시원하고 핏도 적당한 오버핏이예요 기본티로 입기 좋습니다!,시원하고 핏도 적당한 오버핏이예요 기본 티로 입기 좋습니다,,"기본, 시원하다, 오버핏, 적당하다, 티, 핏"
사이즈가 큰 편여서 s시켜도 될 것 같아요. 배송은 빠른편 색도 동일하고 세탁후 약간 줄어든 거 같아서 속상ㅜㅠ,사이즈가 큰 편여서 s 시켜도 될 것 같아요 배송은 빠른 편 색도 동일하고 세탁 후 약간 줄어든 거 같아서 속상," 세탁,  사이즈","동일하다, 배송, 사이즈, 색도, 세탁, 여서, 줄어들다"
사이즈 딱 맞고 옷이 너무 이뻐요 다른색상도 나왔으면 좋겠어요,사이즈 딱 맞고 옷이 너무 이뻐요 다른 색상도 나왔으면 좋겠어요, 나오다,"나오다, 맞다, 사이즈, 색상"
너무너무 좋구 적당히 출근할때 입기 딱 너무조항요!,너무너무 좋고 적당히 출근할 때 입기 딱 너무 조항요, 적당하다,"적당하다, 조항, 출근"
포장깔끔하고 배송은 이틀정도입니다. 깔끔하고 편하게 입어질것같아요,포장 깔끔하고 배송은 이틀 정도입니다 깔끔하고 편하게 입어질 것 같아요, 포장,"깔끔하다, 배송, 이틀, 편하다, 포장"
얇고 더운 여름에 입어도 쾌적함을 느끼고 가격대비 가성비가 좋아 추천하는 제품 입니다  사이즈가 좀 커서 꼭 본인이 입는 옷과 비교해서 사이즈 체크하고 사시길 권해드려요~ ,얇고 더운 여름에 입어도 쾌적함을 느끼고 가격 대비 가성비가 좋아 추천하는 제품입니다 사이즈가 좀 커서 꼭 본인이 입는 옷과 비교해서 사이즈 체크하고 사시길 권해드려요, 사이즈,"가성비, 덥다, 사이즈, 여름, 제품, 체크, 쾌적하다"
디자인이 무난해서 잘 입고다녀요 핏도 마음에 들어요,디자인이 무난해서 잘 입고 다녀요 핏도 마음에 들어요,,"디자인, 무난, 핏"
항상 믿고 구매하는 커버낫입니다. 13살 아들이 좋아해서 매번 구매합니다. 요즘은 초등학생들 옷 사는게 제일 어려운데 커버낫은 막 입고 막 세탁하고 막 건조기 돌려도 아주 짱짱해요. 배송도 빠르고 사진과 똑같아요,항상 믿고 구매하는 커버 나입니다 살 아들이 좋아해서 매번 구매합니다 요즘은 초등학생들 옷 사는 게 제일 어려운데 커버 낮은 막 입고 막 세탁하고 막 건조기 돌려도 아주 짱짱해요 배송도 빠르고 사진과 똑같아요,,"건조기, 배송, 사진, 세탁, 아들, 초등학생, 항상"
항상 믿고 구매하는 커버낫입니다. 13살 아들이 좋아해서 매번 구매합니다. 요즘은 초등학생들 옷 사는게 제일 어려운데 커버낫은 막 입고 막 세탁하고  막  건조기 돌려도 아주 짱짱해요. 배송도 빠르고 사진과 똑같아요,항상 믿고 구매하는 커버 나입니다 살 아들이 좋아해서 매번 구매합니다 요즘은 초등학생들 옷 사는 게 제일 어려운데 커버 낮은 막 입고 막 세탁하고 막 건조기 돌려도 아주 짱짱해요 배송도 빠르고 사진과 똑같아요,,"건조기, 배송, 사진, 세탁, 아들, 초등학생, 항상"
흰색은 단독으로 입기엔 쫌 민망하고 검은색은 세탁시 엄청 찌끄래기 많이 나오네요ㅠㅠ  옷은 여름에 입기에 좋아요,흰색은 단독으로 입기엔 좀 민망하고 검은색은 세탁 시 엄청 찌꺼기 많이 나오네요 옷은 여름에 입기에 좋아요," 여름,  흰색","검은색, 나오다, 단독, 민망하다, 세탁, 여름, 찌꺼기, 흰색"
가볍고 시원하고 부드러워서 여름에 입기 딱좋아요,가볍고 시원하고 부드러워서 여름에 입기 딱 좋아요," 시원하다,  부드럽다","가볍다, 부드럽다, 시원하다, 여름"
디자인 예쁘고 마음에 드네요 ㅎㅎ  소재도 괜찮고 가벼워서 휘뚜루마뚜루템으로 딱일 것 같아요. 가성비도 좋아요! 추천합니다! ,디자인 예쁘고 마음에 드네요 소재도 괜찮고 가벼워서 휘뚜루마뚜루 템으로 딱일 것 같아요 가성비도 좋아요 추천합니다," 소재,  가성비","가볍다, 가성비, 디자인, 소재, 추천"
오버핏이네요 약간의 두께감 있어서 지금 쬐금 더울듯 합니다,온 버핏이네요 약간의 두께감 있어서 지금 쪼금 더울듯합니다, 두께감,"덥다, 두께감, 버핏, 쪼금"
너머 좋아서 몇장 더샀어요  핏도 제가 생각한 핏이라 너무 예뻐요!,너머 좋아서 몇 장 더 샀어요 핏도 제가 생각한 핏이라 너무 예뻐요,,"너머, 핏"
데일리 기본템으로 너무 좋아요 강력추천 합니다,데일리 기본 템으로 너무 좋아요 강력 추천합니다," 기본,  데일리","강력, 기본, 데일리, 추천"
"재질도 좋고, 건조기에 돌려서 입기 편한 티 입니당",재질도 좋고 건조기에 돌려서 입기 편한 티입니다," 재질, 건조기","건조기, 돌리다, 재질, 티, 편하다"
너무 싼 가격에 사 입어서 편하고 마음에 들어요！강추,너무 싼 가격에 사 입어서 편하고 마음에 들어 요강추,,"가격, 강추, 편하다"
"사이즈가 많아서 어떤 사이즈 구입해야 할 지 걱정했는데, 남자 178 기준, L 도 괜찮은데 좀 길게 내려오는 걸 원해서 XL로 재구매했습니다. 확실히 여유롭고 더 좋은 것 같아요. 175 이상 남자분은 너무 마르지 않으셨다면 XL 추천합니다. 2 팩에 2만원 후반대로 구입했고, 배송도 빠르고, 포장도 꼼꼼해서 만족합니다. 세탁해도 변형도 별로 없고 시원한 원단이라 너무 좋아요.",사이즈가 많아서 어떤 사이즈 구입해야 할지 걱정했는데 남자 기준 L 도 괜찮은데 좀 길게 내려오는 걸 원해서 XL로 재구매했습니다 확실히 여유롭고 더 좋은 것 같아요 이상 남자분은 너무 마르지 않으셨다면 XL 추천합니다 팩에 만원 후반대로 구입했고 배송도 빠르고 포장도 꼼꼼해서 만족합니다 세탁해도 변형도 별로 없고 시원한 원단이라 너무 좋아요,,"마르지, 배송, 사이즈, 추천, 확실하다, 후반"
체격이 큰 편인데도 작지 않고 좋습니다 다만 로고가 작아진건 아쉽다고 하네요,체격이 큰 편인데도 작지 않고 좋습니다 다만 로고가 작아진 건 아쉽다고 하네요, 로고,"로고, 아쉽다, 작다, 작아지다, 체격, 펴다"
깔끔하고 심플! 그 자체  아들이  커버낫만 입어요  땀 많은데  쿨소재라 시원하고 스타일도 좋아요,깔끔하고 심플 그 자체 아들이 커버나만 입어요 땀 많은데 클 소재라 시원하고 스타일도 좋아요, 심플,"깔끔하다, 많다, 소재, 스타일, 시원하다, 심플, 아들, 커버"
사이즈도 오버핏이구 딱 좋아요! 하나 더 구매하려구요!,사이즈도 온 버핏이 구 딱 좋아요 하나 더 구매하려고요,,"버핏, 사이즈, 하나"
사이즈도 많이 오머스럽지않고 두께도 너무무겁지도 않고 시원하고 핏도 이쁘게 잘나왓어요,사이즈도 많이 오머스럽지 않고 두께도 너무 무겁지도 않고 시원하고 핏도 이쁘게 잘 나왔어요," 사이즈,  두께","나오다, 두께, 무겁다, 사이즈, 스럽지, 시원하다, 핏"
진짜 휘뚜루마뚜루 입기 너무 좋은 옷인거같아요 색별로 쟁이세요,진짜 휘뚜루마뚜루 입기 너무 좋은 옷인 거 같아요 색별로 쟁이세요,,"별로, 쟁이세, 휘뚜루마뚜루"
제질 핏 전부 맘에 들고 무난하게 입기 너무 좋아요,재질 핏 전부 맘에 들고 무난하게 입기 너무 좋아요,,"무난, 재질"
가성비 좋네요 너무 얇거나 완전 기능성티 느낌이 아니라 더 좋습니다,가성비 좋네요 너무 얇거나 완전 기능성 티 느낌이 아니라 더 좋습니다, 가성비,"가성비, 기능, 아니다, 얇다"
아들이 너무너무 잘입어요~~ 맘에듭니다~~저렴하게샀어요,아들이 너무너무 잘 입어요 맘에 듭니다 저렴하게 샀어요,,"아들, 저렴하다"
기본티셔츠로 휘뚜루마뚜루입기 딱 좋습니다 잘 입을게요,기본 티셔츠로 휘뚜루마뚜루 입기 딱 좋습니다 잘 입을게요,,"기본, 티셔츠, 휘뚜루마뚜루"
일부러 엄청 크게 샀엉ᆢ 남자 백사이즈 정도 되는거같아여,일부러 엄청 크게 샀어 남자 백 사이즈 정도 되는 거 같아요, 크게,"남자, 사이즈, 일부러, 크게"
루즈핏으로 입고싶어서 크게삿는데 딱원하던핏입니당 잘입고다녀요 기분상  더 시원ㅋㅋ 빽화이트는아니에요,루스 핏으로 입고 싶어서 크게 샀는데 딱 원하던 핏입니다 잘 입고 다녀요 기분상 더 시원 빽화이트는아니에요,,"기분, 루스, 시원, 아니다, 원하다, 크게, 핏, 핏입니, 화이트"
커버낫이 전체적으로 소재가 좋은거 같아요 얇고 편해 손이 많이 갈거같아요!,커버 낯이 전체적으로 소재가 좋은 거 같아요 얇고 편해 손이 많이 갈 거 같아요," 얇다,  소재","낯, 소재, 손, 얇다, 전체, 커버, 편하다"
이거사고 진짜 이것만 입는 것 같아요 다음에 하나 더 사려고 합니다,이거 사고 진짜 이것만 입는 것 같아요 다음에 하나 더 사려고 합니다,,"사고, 사려, 하나"
사이즈도 잘 맞고 디자인도 예뻐서 만족스럽습니다!,사이즈도 잘 맞고 디자인도 예뻐서 만족스럽습니다, 디자인,"디자인, 만족스럽다, 맞다, 사이즈"
1+1 할때 바로 샀어요! 배송도 빠르고 포장도 잘 되어있어요! ,할 때 바로 샀어요 배송도 빠르고 포장도 잘 되어있어요, 배송,"되어다, 배송, 빠르다, 포장"
커버낫 티셔츠만6개째입니다 심플하면서 어디에도  후즐근해 보이지않는 느낌의 깔끔한티셔츠라 계속 여기저기 다입어요 품이 아주조금 큰편인데 요즘은 이런핏이예쁘더라구요 그리고 쿨티라  비교적 다른 면보다 빨리말라요,커버나 티셔츠만 개째입니다 심플하면서 어디에도 후줄근해 보이지 않는 느낌의 깔끔한 티셔츠라 계속 여기저기 다 입어요 품이 아주 조금 큰 편인데 요즘은 이런 핏이 예쁘더라고요 그리고 쿨 티라 비교적 다른 면보다 빨리 말라요,,"말르다, 보이지, 비교, 심플, 여기저기, 티셔츠"
아주 좋아요 스포츠 웨어같이 편하고 통풍 잘되오,아주 좋아요 스포츠 웨어같이 편하고 통풍 잘 되오, 스포츠,"스포츠, 웨어, 통풍, 편하다"
좋아요 가성비 나이스 하고 커버낳 로고 작은 것도 ,좋아요 가성비 나이스하고 커버나 로고 작은 것도," 로고,  작다","가성비, 나이스, 로고, 작다, 커버"
좋아요 착용감 나이스 하고 커버낫 로규 작은것도 좋아요,좋아요 착용감 나이스하고 커버나 로 규 작은 것도 좋아요, 작다,"나이스, 작다, 착용, 커버"
이거슨 증말러 아무렇게 입어도 되는 옷!! 하쥐만 흰옷은 오염이될수도 있으요..알고 싶진 않았는데 흰색이 점점 아이보리가 되가는 신비한 경험 흰옷은 꼭 바로바로 세탁기 돌리세요..어머나 근데! 세탁기에 돌려도 건조기에 돌려도!!! 옷이 변형이 없는 옷을 찾는다 그럼 이거 너무 좋아요 진짜 변형이 1도 없으요!!!,이것은 증말러 아무렇게 입어도 되는 옷 하지만 흰옷은 오염이 될 수도 있어요 알고 싶진 않았는데 흰색이 점점 아이보리가 돼가는 신비한 경험 흰옷은 꼭 바로바로 세탁기 돌리세요 어머나 근데 세탁기에 돌려도 건조기에 돌려도 옷이 변형이 없는 옷을 찾는다 그럼 이거 너무 좋아요 진짜 변형이 도 없어요,,"건조기, 경험, 변형, 세탁기, 신비하다, 오염, 희다, 흰색"
사이즈 촉감 다 만족합니다 상품평보고 s할려다가 xs로했는데 적당히 여유있고 만족,사이즈 촉감 다 만족합니다 상품평 보고 s 하려다가 xs로 했는데 적당히 여유 있고 만족,,"xs, 만족, 만족하다, 보고, 사이즈, 상품, 여유, 적당하다"
너무 만족스럽고좋아여 평상시에 입면 좋은거같아요 ㅎㅎ,너무 만족스럽고 좋아요 평상시에 입면 좋은 거 같아요,,"만족스럽다, 입면, 평상시"
막 입으려고 샀는데 질이 너무 좋아서 아까울 정도로 좋습니다 후회절대안하는 제품입니다,막 입으려고 샀는데 질이 너무 좋아서 아까울 정도로 좋습니다 후회 절대 안 하는 제품입니다,,"절대, 제품, 질, 후회"
진짜 핏 너무 마음에 들고 베스트 상품은 다 이유가 있는듯 휘뚜루마뚜루 시원하게 막 입기 좋아요,진짜 핏 너무 마음에 들고 베스트 상품은 다 이유가 있는 듯 휘뚜루마뚜루 시원하게 막 입기 좋아요,,"베스트, 상품, 시원하다, 이유, 휘뚜루마뚜루"
재질이 튼튼한것 같네요 거기에 두벌을  세일로~~ 잘구매한것같네요,재질이 튼튼한 것 같네요 거기에 두벌을 세일로 잘 구매한 것 같네요, 재질,"거기, 벌, 세일, 재질, 튼튼하다"
색상 두가지 다 맘에듭니다!! 구매하길 잘한것 같아요 깔끔하면서도 재질이 튼튼하네요 세일해서 넘 가성비있게 구매했네요 추천합니다,색상 두 가지다 맘에 듭니다 구매하길 잘한 것 같아요 깔끔하면서도 재질이 튼튼하네요 세일해서 너무 가성비 있게 구매했네요 추천합니다, 세일,"가성비, 깔끔하다, 색상, 세일, 재질, 추천, 튼튼하다"
