Review,Processed_Review,common_keywords_all,common_keywords_3_plus
왕 너무 이쁘요 편하고 바지는 쪼까큰데 대신에 뱃살 안접히니까 조와요 ^^ 고밈말고 구매하길 잘햇어여 배송만 늦어집니당 ><,왕 너무 예뻐요 편하고 바지는 쪼까큰데 대신에 뱃살 안 접히니까 조와요 고민 말고 구매하길 잘했어요 배송만 늦어집니다, 대신,"고민, 늦어지다, 대신, 바지, 배송, 뱃살, 접다, 조, 쪼까큰데, 편하다"
"저는 엠 입어보고 커서 스몰 샀는데 딱 제가 원하던 핏이였어요! 
위에 크게 입어도 예쁘고 작게 입어도 예뻐요
이거 입으면 항상 힙하다는 소리 들어요ㅋㅋ
여름에 산 바지 중에 제일 마음에 드는 바지!",저는 엠 입어보고 커서 스몰 샀는데 딱 제가 원하던 핏이었어요 위에 크게 입어도 예쁘고 작게 입어도 예뻐요 이거 입으면 항상 합하다는 소리 들어요 여름에 산 바지 중에 제일 마음에 드는 바지,,"바지, 스몰, 원하다, 입어보다, 작다, 제일, 커서, 크게, 합, 항상"
"바지 완잔 귀여워요! 화면이랑 색감도 똑같아요
큰 거 알고 샀지만.. 어쨌든 좀 커요
그리고 좀 무겁긴 해요",바지 완전 귀여워요 화면이랑 색감도 똑같아요 큰 거 알고 샀지만 어쨌든 좀 커요 그리고 좀 무겁긴 해요, 화면,"귀엽다, 똑같다, 무겁다, 바지, 색감, 알, 어쨌든, 크다, 화면"
"휘뚜루마뚜루 잘 입고 있습니당 어느 옷에 입어도 이뻐요 주머니가 깊고 넓어서 와랄라 다 들어갑니다 아주 굿! 
저는 s를 입어보았는데 아침밥을 안 먹어야 허리가 딱 맞드라구여,, 뱃살, 하비인데 저랑 체형이 비슷하신 분들은 m 추천해요 암튼 왕이쁨..",휘뚜루마뚜루 잘 입고 있습니다 어느 옷에 입어도 이뻐요 주머니가 깊고 넓어서 와 랄라 다 들어갑니다 아주 굿 저는 s를 입어보았는데 아침밥을 안 먹어야 허리가 딱 맞더라고 여 뱃살 하비인데 저랑 체형이 비슷하신 분들은 m 추천해요 암튼 왕 이쁨, 하비,"깊다, 넓다, 들어가다, 랄라, 먹다, 뱃살, 아침밥, 주머니, 체형, 추천, 하비, 허리, 휘뚜루마뚜루"
완전 느낌 최고 세일할때 삿는데 다들 이쁘다고 어디서 삿냐고 물어봤어요! 빈티지한 감성 미쳣음!!,완전 느낌 최고 세일할 때 샀는데 다들 이쁘다고 어디서 샀냐고 물어봤어요 빈티지한 감성 미쳤음,,"감성, 미치다, 세일, 어디서"
하.. 너무 이뻐서 택배 뜯자마자 새벽에 별안간 패션쇼 해버렸습니다..ㅋㅋ 솔직히 한번도 도전해보지 않았던 스타일이라(사시사철 가디건이나 티샤쓰만 입는 기본템 인간 나야나)사면서 긴가민가했거든요ㅠ 그래도 즐겨보던 유튜버님이 추천해주셔서 한번 질러봤는데 너무너어무 만족스럽습니다🤭 이거 하나 입었는데 완전 포인트되면서 아방한 느낌이 확 살아나서 신기해용ㅎ.ㅎ~ 워낙에 무채색을 좋아해서 그런지 색깔은 가지고 있던 대부분의 상의랑 아주 잘 매치됩니닷 다른 분들 후기처럼 s치고는 허리가 크게 나오긴 했는데 흘러내리지 않고 골반에 걸쳐지는 정도라 전 딱 적당한 것 같어욥! 다만.. 확실히 버뮤다팬츠는 상의를 크롭한거나 좀 슬림하게 떨어지는 걸 입어야 이쁜 핏이 연출되는 것 같습니당 자칫 잘못하면 난쟁이가 되어버리더군뇨.. 예쁘게 잘입겠습니당 유명한 템에는 다 이유가 있네요호옹 ~,하 너무 이뻐서 택배 뜯자마자 새벽에 별안간 패션쇼해버렸습니다 솔직히 한 번도 도전해 보지 않았던 스타일이라 사시사철 카디건이나 티샤쓰만 입는 기본 템 인간 나야 나 사면서 긴가민가했거든요 그래도 즐겨보던 유튜버님이 추천해 주셔서 한번 질러봤는데 너무너무 만족스럽습니다 이거 하나 입었는데 완전 포인트 되면서 아방한 느낌이 확 살아나서 신기해요 워낙에 무채색을 좋아해서 그런지 색깔은 가지고 있던 대부분의 상의랑 아주 잘 매치됩니다 다른 분들 후기처럼 s치고는 허리가 크게 나오긴 했는데 흘러내리지 않고 골반에 걸쳐지는 정도라 전 딱 적당한 것 같아욥 다만 확실히 버뮤다팬츠는 상의를 크롭 한 거나 좀 슬림 하게 떨어지는 걸 입어야 이쁜 핏이 연출되는 것 같습니다 자칫 잘못하면 난쟁이가 되어버리더군요 예쁘게 잘 입겠습니다 유명한 템에는 다 이유가 있네요 화옹,,"긴가민가하다, 나야, 무채색, 사면, 상의, 유튜버님, 즐기다, 추천, 패션쇼"
평범하면서도 포인트 줄 수 있게 예쁘게 잘 나왔어요!! 옷장에있는 아무반팔로 코디해도 웬만하면 다 잘 어울릴 것 같아요!! 버뮤다핏으로 잘 떨어져서 여름에 꾸안꾸정도로 혹은 다른 포인트도 주면서 개성있게도 입을 수 있을것같습니다!!! 예쁘게 잘 입을게욤😁👍🏻,평범하면서도 포인트 줄 수 있게 예쁘게 잘 나왔어요 옷장에 있는 아무 반팔로 코디해도 웬만하면 다 잘 어울릴 것 같아요 버뮤다 핏으로 잘 떨어져서 여름에 꾸 안 그 정도로 혹은 다른 포인트도 주면서 개성 있게도 입을 수 있을 것 같습니다 예쁘게 잘 입을게요,,"개성, 떨어지다, 어울리다, 옷장, 주다, 팔로, 평범하다, 포인트"
"너무너무 이뻐용 이렇게 큰 바지 갖고싶었는데 무진장 어쩌고 통해서 저렴하게 구입해서 기분이 좋네요
당연히 키가 작으니.. 더 큰거 같기도 하지만 여튼 이뻐요 크롭이나 오버핏 둘 다 잘어울릴 것 같고 허리사이즈 26정도 입는데 넉넉하게 맞습니다~ 허리도 그렇고 총 장도 그렇고 한 번 접어서 입을 여유는 돼요!",너무너무 이뻐요 이렇게 큰 바지 갖고 싶었는데 무진장 어쩌고 통해서 저렴하게 구입해서 기분이 좋네요 당연히 키가 작으니 더 큰 거 같기도 하지만 여하튼 이뻐요 크롭이나 오버핏 둘 다 잘 어울릴 것 같고 허리 사이즈 정도 입는데 넉넉하게 맞습니다 허리도 그렇고 총 장도 그렇고 한 번 접어서 입을 여유는 돼요,,"갖다, 당연하다, 무진장, 사이즈, 어울리다, 어쩌, 여하튼, 이렇게, 작다, 장도, 저렴하다, 접다, 크다, 통해, 허리"
"배송 완전 빠르게 왔고
170인 저도 입으면 뭔가 귀여워지는 듯한 느낌 ㅎㅎ
만족해요!",배송 정말 빠르게 왔고 인 저도 입으면 뭔가 귀여워지는 듯한 느낌 만족해요," 배송,  오다","귀엽다, 만족하다, 뭔가, 배송, 빠르다, 오다"
너무너무 마음에 들어요 일단 착용해봤을때 바지가 쫌 큰 감이 없지 않지만 그런 아방한 핏이 예뻐서 산 거니까 정말 만족합니다 위에 박시한 핏 나는 티랑 같이 걸쳐주면 정말 귀엽게 입을 수 있어요 !! :),너무너무 마음에 들어요 일단 착용해 봤을 때 바지가 좀 큰 감이 없지 않지만 그런 아방한 핏이 예뻐서 산 거니까 정말 만족합니다 위에 박시한 핏 나는 티랑 같이 걸쳐주면 정말 귀엽게 입을 수 있어요," 걸치다,  착용","걸치다, 귀엽다, 만족하다, 바지, 박시, 없다, 착용, 크다"
양말 길게 신거나 위에 오버핏 셔츠 같이 입어주면 이뻐요~!! 요즘 이것만 입고 나갑니다!,양말 길게 신거나 위에 오버핏 셔츠같이 입어주면 이뻐요 요즘 이것만 입고 나갑니다," 오버핏,  길다","길다, 셔츠, 신다, 양말, 오버핏, 위"
힙.합.이.니.깐.얼.른.구.매.하.는.게.좋.을.걸.무.조.건.추.천.티.비,힙합이니깐 얼른 구매하는 게 좋을 걸 무조건 추천 티브이,,"니깐, 무조건, 얼른, 추천, 티브이, 힙합"
"제 키가 156이지만 누구나 입을 수 있는 그런 바지 !! 
바지가 꽤 무겁지만 전 괜찮았어요 !! 
카고 반바지 입고 싶어서 찾던 도중 예뻐서 구매했고 
저랑 잘 어울려요 . (뻔뻔)",제 키감이지만 누구나 입을 수 있는 그런 바지 바지가 꽤 무겁지만 전 괜찮았어요 카고 반바지 입고 싶어서 찾던 도중 예뻐서 구매했고 저랑 잘 어울려요 뻔뻔," 바지,  무겁다","그렇다, 도중, 무겁다, 바지, 반바지, 뻔뻔, 어울리다, 찾다, 키감"
인생바지 만난거 같습니다 ㅠㅠ 너무 힙하고 예뻐요! 아무 옷에나 잘 어울려서 자주 입고있어요!,인생 바지 만난 거 같습니다 너무 히프하고 예뻐요 아무 옷에나 잘 어울려서 자주 입고 있어요," 바지,  히프","바지, 어울리다, 에나, 인생, 히프"
아무데나 휘뚜루마뚜루템이에요 근데 기장 너무 긴 상의랑 입으면 그냥 호빗돼서 조심해야 합니다..,아무 데나 휘뚜루마뚜루 템이에요 근데 기장 너무 긴 상의랑 입으면 그냥 호빗 돼서 조심해야 합니다, 호빗,"그냥, 근데, 기장, 돼다, 상의, 이에요, 조심하다, 호빗, 휘뚜루마뚜루"
이바지 정말 잘입고 있어요 근데 허리 생각보다 작으니 조근 크게입어도 되요,이바지 정말 잘 입고 있어요 근데 허리 생각보다 작으니 조근 크게 입어도 돼요, 크게,"돼다, 이바지, 작다, 크게, 허리"
반바지를 잘 안 입었는데 데일리로 잘 입고 있습니다!,반바지를 잘 안 입었는데 데일리로 잘 입고 있습니다,"데일리,  반바지","데일리, 반바지"
이런 디자인 처음 입어봤는데 생각보다 귀엽고 힙스터 같긴한데 남녀공용이라 저한테는 너무 커서 허리를 줄였는데도 커요ㅠㅠ 스타일 자체는 맘에 들어서 남자친구랑 커플로 입고싶어요,이런 디자인 처음 입어봤는데 생각보다 귀엽고 힙스터 같긴 한데 남녀 공용이라 저한테는 너무 커서 허리를 줄였는데도 커요 스타일 자체는 맘에 들어서 남자친구랑 커플로 입고 싶어요, 힙스터,"공용, 귀엽다, 남녀, 남자친구, 들어서다, 디자인, 이렇다, 입어보다, 커서, 커플, 크다, 힙스터"
디자인과착용감은 편하고 색상이많이 이뻐요.추천,디자인과 착용감은 편하고 색상이 많이 이뻐요 추천," 추천,  디자인,  색상","감다, 디자인, 색상, 착용, 추천, 편하다"
태어나서 반바지 처음 입어보는데 너무 예뻐요 진짜 만족스러워요ㅠㅠ,태어나서 반바지 처음 입어보는데 너무 예뻐요 진짜 만족스러워요, 반바지,"만족스럽다, 반바지, 입어보다, 처음, 태어나다"
어머니가 반바지가 필요하다고 하셔서 시켜드렸어요 감사해요,어머니가 반바지가 필요하다고 하셔서 시켜드렸어요 감사해요,,"드리다, 반바지, 어머니, 필요하다"
요즘 스타일 코디 가능!! 편하고 허리도 안뜨고 잘 맞아요,요즘 스타일 코디 가능 편하고 허리도 안 뜨고 잘 맞아요," 코디,  허리,  편하다","가능, 맞다, 스타일, 코디, 편하다, 허리"
이런스타일 바지는 처음이네요 아방귀욤해졌습니당,이런 스타일 바지는 처음이네요 아방 기욤 해졌습니다, 바지,"기욤, 바지, 방, 스타일, 이렇다, 처음"
"살짝 크지만 디자인 , 핏이 너무 마음에 들어서 자주 입어요",살짝 크지만 디자인 핏이 너무 마음에 들어서 자주 입어요, 디자인,"들어서다, 디자인, 크다, 핏"
"길이감은 진짜 미쳤구요 허리는 살짝 작은 감 있는 것 같고 (그래도 골반에 걸쳐 입을 순 있어서 다행..) 핏이 진짜진짜 예뻐요
배송 좀 기다렸는데 만족도는 최상 ! !",길이감은 진짜 미쳤고요 허리는 살짝 작은 감 있는 것 같고 그래도 골반에 걸쳐 입을 순 있어서 다행 핏이 진짜 진짜 예뻐요 배송 좀 기다렸는데 만족도는 최상, 골반,"걸치다, 골반, 기다리다, 길이감, 다행, 만족도, 미치다, 배송, 작다, 최상"
너무 예뿝니다 .. 워싱도 이쁘고 길이는 무릎 좀 넘는 거 같아용 허리크기도 저한테는 딱 맞앗어용 첫 버뮤다 팬츠 성공적 ...,너무 예뿝니다 워싱도 이쁘고 길이는 무릎 좀 넘는 거 같아요 허리 크기도 저한테는 딱 맞았어요 첫 버뮤다팬츠 성공적, 길이,"길이, 넘다, 맞다, 무릎, 버뮤다, 성공, 예뿝니, 워싱, 크기, 테, 팬츠, 허리"
어반드레스는 다 좋은데 항상 보면 바지 허리 둘레가 표기보다 좀 작은듯 해요. 매번 허리둘레 보고 맞춰서 사는데 다른 브랜드보다 좀 작은느낌.? 참고해주세용,일반 드레스는 다 좋은데 항상 보면 바지허리둘레가 표기보다 좀 작은듯해요 매번 허리둘레 보고 맞춰서 사는데 다른 브랜드보다 좀 작은 느낌 참고해 주세요," 브랜드,  표기,  참고","드레스, 맞추다, 브랜드, 살다, 작다, 줄다, 참고, 표기, 항상, 허리"
배송 정말정말 늦었지만 그만큼 예뻐서 참았네요 핏감 예쁘고 포켓 주머니 디테일 귀여워요 사이즈 잘 맞아서 좋았고 색감도 정말 예쁩니다 옷 자체는 너무 훌륭합니다 봄 여름 가을 내내 정말 자주 입을 것 같아요 :),배송 정말 정말 늦었지만 그만큼 예뻐서 참았네요 핏 감 예쁘고 포켓 주머니 디테일 귀여워요 사이즈 잘 맞아서 좋았고 색감도 정말 예쁩니다 옷 자체는 너무 훌륭합니다 봄여름 가을 내내 정말 자주 입을 것 같아요,,"가을, 귀엽다, 내내, 늦다, 디테일, 배송, 사이즈, 색감, 자체, 주머니, 포켓, 훌륭하다"
"초등6학년아들이에요
무신사에 폭 빠져 멋을부리기시작했어요
이팬츠또한 아이가골랐구요
너무예쁩니다!",초등 학년 아들이에요 무신사에 폭 빠져 멋을 부리기 시작했어요 이 팬츠 또한 아이가 골랐고요 너무 예쁩니다," 시작,  초등,  팬츠","고르다, 멋, 무신, 부리다, 빠지다, 시작, 아들, 초등, 팬츠, 학년"
S 샀다가 작아서 M 으로 교환했어요... 허리가 정보보다 2센치 정도 차이 나더라구요 너무 대충 재신듯;; 문의했는데 안바꿔줘. 돌아가. 이러길래 걍 배송비 내고 삿어욥... 할인할때 산건데 배송비 땜에 원가로 삼 이잉... 좀 짱나긴 했는데 핏이 너무 이뻐서 그냥 용서해주기로 했어요 맨날 입고 다녀요 근데 카고라 조금 두꺼운 느낌이 없지 않아서 한여름에 오래 앉아있다간 궁둥이가 축축해질듯 하네여 참고하세요,S 샀다가 작아서 M으로 교환했어요 허리가 정보보다 센티 정도 차이 나더라고요 너무 대충 재신듯 문의했는데 안 바꿔줘 돌아가 이러길래 그냥 배송비 내고 샀어욥 할인할 때 산 건데 배송비 땜에 원가로 삼 이잉 좀 짜증 나긴 했는데 핏이 너무 이뻐서 그냥 용서해 주기로 했어요 맨날 입고 다녀요 근데 카고라 조금 두꺼운 느낌이 없지 않아서 한여름에 오래 앉아있다간 궁둥이가 축축해질듯하네요 참고하세요,,"교환, 그냥, 나다, 대충, 돌아가다, 문의, 센티, 용서, 원가, 이르다, 이잉, 작다, 재다, 정보, 짜증, 할인, 허리"
허리 커서 흘러내릴 줄 알았는데 웬걸 •• 안 줄이고도 입을만 해요 고민하지말고 구매 바로 하세요 후회 절대 안 함 ㅜ,허리 커서 흘러내릴 줄 알았는데 웬걸 안 줄이고도 입을만해요 고민하지 말고 구매 바로 하세요 후회 절대 안 함," 흘러내리다,  절대,  고민,  줄이다","고민, 만해, 말고, 알다, 웬걸, 절대, 줄이다, 커서, 후회, 흘러내리다"
세일할때 잘 샀습니다. 하의 30 입는데 L사이즈 컸습니다. 스판은 없고 옷 만듦새는 좋지만 옷 자체가 무겁습니다.,세일할 때 잘 샀습니다 하의 입는데 L 사이즈 컸습니다 스판은 없고 옷 만듦새는 좋지만 옷 자체가 무겁습니다," 세일,  크다,  자체,  하의,  사이즈","만들다, 무겁다, 사이즈, 세일, 스판, 없다, 자체, 크다, 하의"
이 후기사진을 보고 사고싶어하는 사람이 있을런진 모르겠지만 일단 너무 만족합니다 솔직히 말해서 저 바지만 입고 다니고싶어요 그럼 사람들은 절 그지로 보겠죠 그냥 그지가 되고싶네요,이 후기 사진을 보고 사고 싶어 하는 사람이 있을런진 모르겠지만 일단 너무 만족합니다 솔직히 말해서 저 바지만 입고 다니고 싶어요 그럼 사람들은 절 거지로 보겠죠 그냥 그러지가 되고 싶네요,,"거지, 그렇다, 바지, 보고, 사고, 사람, 사진, 솔직하다, 후기"
"워싱이 너무 고급지고 이쁘게 빠져서 대만족!!
무엇보다 기장감도 y2k 그 자체~",워싱이 너무 고급 지고 이쁘게 빠져서 대만족 무엇보다 기장감도 yk 그 자체," 빠지다,  고급,  기장감","yk, 고급, 기장감, 만족, 빠지다, 워싱, 자체, 지고"
"사이즈는 M으로 시켰는데 공용이라 그런지 허리는 살짝 큰 느낌이 있는데 전체적인 핏, 길이는 너무너무 만족스러워서 휘뚤마뚤템입니다! 두께는 살짝 두껍지만 그럼에도 봄, 여름, 가을 모두 입기 좋아요!!! 맨투맨, 반팔, 후드 어디에든 예쁘게 입을 수 있는 존예템입니다:) 제기 입은거 보고 남찡구도 예쁘다고 같은 색으로 구매했음당ㅋㅎㅋㅎㅋ",사이즈는 M으로 시켰는데 공용이라 그런지 허리는 살짝 큰 느낌이 있는데 전체적인 핏 길이는 너무너무 만족스러워서 휘뚤마뚤템입니다 두께는 살짝 두껍지만 그럼에도 봄여름 가을 모두 입기 좋아요 맨투맨 반팔 후드 어디에든 예쁘게 입을 수 있는 존 예 템입니다 제기 입은 거 보고 남찡구도 예쁘다고 같은 색으로 구매했음 당,,"공용, 만족스럽다, 사이즈, 투맨, 팔, 후드"
"바지 너무 귀여워요
근데 허리가 조금 작게 나온 것 같아서 아쉬워요
그래도 귀여워요",바지 너무 귀여워요 근데 허리가 조금 작게 나온 것 같아서 아쉬워요 그래도 귀여워요," 바지,  작다,  아쉽다","귀엽다, 나오다, 바지, 아쉽다, 작다, 허리"
기여버 누가? 내가!! 앙큼해! 누가!? 내가!🤭 잘 입고 있는데 바지가 체감상 거의 5키로!,귀여워 누가 내가 앙큼해 누가 내가 잘 입고 있는데 바지가 체감상 거의 키로, 귀엽다,"귀엽다, 내, 누가, 바지, 앙큼하다, 체감, 키로"
"너무너무 커엽습니다
저한텐 허리가 살짝쿵 컸다네요",너무너무 커엽습니다 저한텐 허리가 살짝궁 컸다네요,,"살짝궁, 커엽습니, 크다, 허리"
"아 개예뻐요 원단도 두껍고 ..
스껄 ...
친구도 따라삼
많이 파세요 🤍🤍",아 개 예뻐요 원단도 두껍고 스껄 친구도 따라 삼 많이 파세요, 원단,"두껍다, 따르다, 스껄, 원단, 친구, 파다"
색도 예쁘고 디자인도 마음에 들어요 아들 딸 다 잘어울려요,색도 예쁘고 디자인도 마음에 들어요 아들딸 다 잘 어울려요," 디자인,  색도","디자인, 색도, 아들, 어울리다"
허벅지에 살이 가득한데 가려줘서 너무너무 마음에 들어요! 무릎 윗쪽까지 오는 핏이라 종아리가 굵어보이면 어쩌나 걱정했는데 그런거 하나도 없어요 혹시나 사진보고 종아리가굵어보인다 느끼셨다면 실제로 대빵굵기때문입니다ㅜㅡㅜ 두껍다는 후기가 있어 더우면 어쩌나 걱정했는데 그렇게 안두껍습니다 여름에입기 조아용 짱,허벅지에 살이 가득한데 가려줘서 너무너무 마음에 들어요 무릎 위쪽까지 오는 핏이라 종아리가 굵어 보이면 어쩌나 걱정했는데 그런 거 하나도 없어요 혹시나 사진 보고 종아리가 굵어 보인다 느끼셨다면 실제로 대빵 굵기 때문입니다 두껍다는 후기가 있어 더우면 어쩌나 걱정했는데 그렇게 안 두껍습니다 여름에 입기 좋아요 짱,,"가다, 걱정, 굵다, 대빵, 덥다, 사진, 살이, 어쩌나, 오다, 종아리, 허벅지"
에스 시켰으면 허리 작을 뻔 했어요 허벅지는 통이 큰데 허리가 작게 나온 제품 같습니다 여자분들 엠 시키셔도 충분해요 조금 여유있게 남아서 생각하던 핏이라 잘 산거같어요,에스 시켰으면 허리 작을 뻔했어요 허벅지는 통이 큰데 허리가 작게 나온 제품 같습니다 여자분들 엠 시키셔도 충분해요 조금 여유 있게 남아서 생각하던 핏이라 잘 산 거 같아요,,"나오다, 남아, 분들, 뻔하다, 여유, 여자, 작, 작다, 제품, 충분하다, 크다, 통, 허리, 허벅지"
포켓이 너무 귀여워요..! 장꾸룩을 위한 최고의 바지,포켓이 너무 귀여워요 자꾸 룩을 위한 최고의 바지," 최고,  포켓","귀엽다, 룩, 바지, 위, 자꾸, 최고, 포켓"
배송도 은근 빨리오고 바지가 너무 예뻐요 ㅜㅜ 잘 입을게요,배송도 은근 빨리 오고 바지가 너무 예뻐요 잘 입을게요, 바지,"바지, 배송, 빨리, 오다, 은근"
블루에 이어 블랙도 구매했네요 저는 오버하게 입으려고m 구매 했어요 아무래도 버뮤다는 커야 이쁘니까요 제 체형이랑 비슷하신 분중에 취향이 같은 분은 미듐 사이즈 추천드립니다.,블루에 이어 블랙도 구매했네요 저는 오버하게 입으려고 m 구매했어요 아무래도 버뮤다는 커야 이쁘니까요 제 체형이랑 비슷하신 분 중에 취향이 같은 분은 미디엄 사이즈 추천드립니다,,"드리다, 미디엄, 버뮤다, 블랙, 사이즈, 오버, 체형, 추천, 취향, 크다"
요즘 유행하는 카고반바지 너무 예뻐용 제 키에 딱 무릎 가릴듯해서 핏도 예술에 귀엽습니다아 자주입을 것 같아요!,요즘 유행하는 카고 반바지 너무 예뻐요 제 키에 딱 무릎 가릴듯해서 핏도 예술에 귀엽습니다 자주 입을 것 같아요, 반바지,"가리다, 귀엽다, 무릎, 반바지, 예술, 유행, 키, 핏"
"허리가 커서 그런지 골반에 딱 떨어집니다 
워싱이 없었다면 심심했을 것 같은데 워싱이 들어가서 너무 이쁘네요 상의를 오버핏이나 짧게 입는걸 추천드립니다",허리가 커서 그런지 골반에 딱 떨어집니다 워싱이 없었다면 심심했을 것 같은데 워싱이 들어가서 너무 이쁘네요 상의를 온 버핏이 나 짧게 입는 걸 추천드립니다," 골반,  상의","골반, 그렇다, 드리다, 들어가다, 떨어지다, 버핏, 상의, 심심하다, 워싱, 짧다, 추천, 커서, 허리"
너무너무이뻐서 다른컬러도 구매예정임니다… 기장 핏 다 좋아요 위에 뭘 입어도 어울리는 여름 필수템 !!!!!! 사진보다 약간 더 진한 색감이긴해요,너무너무 이뻐서 다른 컬러도 구매예정입니다 기장 핏 다 좋아요 위에 뭘 입어도 어울리는 여름 필수 템 사진보다 약간 더 진한 색감이긴 해요," 사진,  진하다","기장, 사진, 색감, 어울리다, 여름, 예정, 진하다, 컬러, 필수"
이뻐요!! 이런 버뮤다팬츠 사고싶었는데 너무 만족해요,이뻐요 이런 버뮤다팬츠 사고 싶었는데 너무 만족해요,,"만족하다, 버뮤다, 사고, 싶다, 이렇다, 팬츠"
색상 고민하다가 그레이색 구매했는데 다른 반바지들도 있지만 이 반바지가 계속 손이가서 많이 입고 있어요 다른 색도 구매하려고 합니다 굿굿!!,색상 고민하다가 그레이 색 구매했는데 다른 반바지들도 있지만 이 반바지가 계속 손이 가서 많이 입고 있어요 다른 색도 구매하려고 합니다 굿굿, 색상,"가다, 계속, 고민, 굿굿, 그레이, 반바지, 색도, 색상"
주머니랑 워싱이 밋밋하지않고 너무 귀여워요 지금 날씨에 롱슬리브랑 입으면 진짜 좋아요 가격도 만족합니다,주머니랑 워싱이 밋밋하지 않고 너무 귀여워요 지금 날씨에 롱 슬리브랑 입으면 진짜 좋아요 가격도 만족합니다," 슬리브,  주머니","가격, 귀엽다, 날씨, 만족하다, 밋밋하다, 슬리브, 워싱, 주머니"
